,emotion,gender,intensity,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
116,04,01,01,-727.4227905273438,56.39249038696289,-10.894241333007812,16.118221282958984,3.7862768173217773,-9.660382270812988,-13.455427169799805,-9.731005668640137,-2.8471577167510986,0.9853071570396423,-7.687905311584473,-4.377077102661133,-2.712547540664673,-1.3893003463745117,-7.060878753662109,-2.4424960613250732,-8.775185585021973,-2.337937593460083,-5.344814300537109,-6.935537338256836
117,01,01,01,-669.0132446289062,42.07091522216797,-1.471832036972046,3.149491548538208,5.319098949432373,-5.005733966827393,-9.10436725616455,-7.4360246658325195,-10.337996482849121,-1.0474450588226318,-2.807922601699829,-6.206055641174316,-2.7032999992370605,-1.5376811027526855,-0.040250636637210846,-6.316413402557373,-1.825863003730774,-3.6737277507781982,-4.07893705368042,-3.833087205886841
118,01,01,01,-636.3839111328125,44.869232177734375,4.738224029541016,9.045332908630371,-0.41208916902542114,-9.266584396362305,-11.94497299194336,-7.183469295501709,-5.074962139129639,-3.734713554382324,-6.428559303283691,-1.2290605306625366,-5.775498867034912,-4.471812725067139,-4.048823356628418,-5.636691570281982,-2.447010040283203,-2.6096365451812744,-6.970982074737549,-1.6113229990005493
119,01,01,01,-638.22607421875,46.83678436279297,-10.231155395507812,5.234218120574951,-6.75237512588501,-4.73581600189209,-6.613356590270996,-10.276403427124023,-6.403742790222168,-2.911081075668335,-5.978335380554199,-2.961822509765625,-8.829142570495605,-0.11867337673902512,-7.737458229064941,-2.886016368865967,-3.2935807704925537,-4.325676918029785,-1.582065463066101,-0.628831148147583
120,01,01,01,-762.1279907226562,42.585453033447266,5.936070442199707,10.665694236755371,-6.273038864135742,-5.5398383140563965,-4.3264007568359375,-7.836212635040283,-4.5946197509765625,-3.0081348419189453,-2.1136066913604736,-4.791903495788574,-3.214689254760742,-1.6350711584091187,-4.970383644104004,-1.9506288766860962,-3.407797336578369,-2.8876447677612305,-3.8238768577575684,0.5267918109893799
121,01,01,01,-727.6614990234375,40.37321472167969,-2.108968734741211,7.653743267059326,-5.0634684562683105,-5.900634765625,-7.098403453826904,-10.645828247070312,-4.553126811981201,-3.4374520778656006,-4.466339111328125,-5.250638961791992,-4.795886039733887,0.04143703356385231,-7.153046607971191,-3.5391132831573486,-3.842764377593994,-2.6201586723327637,-3.703077554702759,-2.778291940689087
122,01,01,01,-683.8106079101562,63.96541213989258,11.35706901550293,20.6761531829834,6.459610462188721,2.7487311363220215,2.6632513999938965,-8.675088882446289,-1.4278744459152222,-2.5502190589904785,-0.2611968517303467,-2.9215965270996094,0.4171115756034851,0.18560586869716644,-3.501450538635254,0.03212837874889374,-1.333171010017395,4.200438022613525,-0.19953259825706482,0.9003328680992126
123,04,01,01,-588.0430297851562,29.65127944946289,-9.778945922851562,2.190147876739502,-6.513243198394775,-12.220553398132324,-7.084225177764893,-16.33025550842285,-10.241981506347656,-6.009005546569824,-8.075743675231934,-6.465573787689209,-8.345094680786133,1.7529222965240479,-9.362237930297852,-2.7632949352264404,-2.589120864868164,-2.1465866565704346,0.5943592190742493,5.922904968261719
124,04,01,01,-615.0367431640625,65.73019409179688,11.070528030395508,14.700614929199219,6.701254844665527,-3.3174889087677,-5.048655986785889,-15.677478790283203,-3.8531606197357178,-0.43817177414894104,-7.619448661804199,-1.953269362449646,2.1143369674682617,-0.9687125086784363,-0.7067429423332214,0.37757834792137146,-2.0605220794677734,-0.10043120384216309,0.4204869866371155,-4.0275397300720215
125,03,01,01,-594.3870239257812,28.032419204711914,-10.676163673400879,4.738489627838135,-8.223785400390625,-12.211833953857422,-14.31702709197998,-12.749960899353027,-2.3050806522369385,-8.955613136291504,-6.555270671844482,-3.5476365089416504,-5.589235782623291,-5.241661071777344,-8.889854431152344,-6.297854423522949,-6.092008113861084,-1.252620816230774,-3.639165163040161,3.6704957485198975
126,03,01,02,-453.9464111328125,19.565872192382812,-32.20332717895508,-1.313378095626831,-14.172785758972168,-20.684539794921875,-4.434329032897949,-14.018625259399414,-6.258830547332764,-2.1739723682403564,-11.592573165893555,8.030156135559082,-1.558605432510376,10.824628829956055,6.861657619476318,7.066248416900635,5.049090385437012,2.418008804321289,-1.4278987646102905,2.105077028274536
127,04,01,02,-515.6903686523438,56.429996490478516,-8.771451950073242,14.118070602416992,8.31686019897461,-11.14622688293457,-5.864147186279297,-18.049413681030273,-5.715126991271973,-1.1280828714370728,-8.793461799621582,-2.875166177749634,1.1639363765716553,-3.036912441253662,-1.5383687019348145,-1.5925017595291138,-5.577832221984863,0.9673338532447815,-4.450249671936035,-1.694074034690857
128,04,01,02,-542.8176879882812,21.365577697753906,-21.771060943603516,-0.15568897128105164,-7.958714008331299,-15.398508071899414,-9.66264533996582,-17.35152244567871,-9.009063720703125,-1.3535401821136475,-6.430356025695801,-3.555532693862915,-3.2068309783935547,8.888640403747559,3.64713454246521,6.420108318328857,3.3919129371643066,3.113067388534546,2.8496298789978027,3.2871482372283936
129,03,01,01,-647.4217529296875,62.52980041503906,-7.316895961761475,19.074378967285156,6.897953987121582,1.0779191255569458,1.1288104057312012,-6.880179405212402,1.666195273399353,-1.7972946166992188,-0.027941470965743065,-2.7307660579681396,-0.8910222053527832,1.1002203226089478,-2.1188061237335205,-1.6466864347457886,-2.8253631591796875,2.283647298812866,-0.34405338764190674,3.1603546142578125
130,04,01,01,-681.9578247070312,48.438316345214844,-1.855394959449768,5.393028736114502,-3.4499387741088867,-6.6493425369262695,-13.231253623962402,-8.004596710205078,-10.01952075958252,-5.447962284088135,-9.345437049865723,-3.6758432388305664,-5.6586012840271,-2.6769940853118896,-3.6831014156341553,-5.7063775062561035,-3.7243194580078125,-3.6456961631774902,-4.758852481842041,-4.76149320602417
131,04,01,01,-645.4562377929688,52.778865814208984,-9.05581283569336,1.8470823764801025,-0.5761533379554749,-11.185370445251465,0.052790407091379166,-11.53984546661377,-12.818055152893066,-2.5660977363586426,-3.584001064300537,-6.410445690155029,-3.9313995838165283,-4.995828151702881,-4.324923038482666,-4.517567157745361,-6.296835422515869,-3.309903860092163,-5.064295291900635,-6.605738162994385
132,03,01,01,-573.0380859375,34.78804397583008,-15.152417182922363,4.311807155609131,-8.456978797912598,-12.135377883911133,-7.21413516998291,-15.473543167114258,-9.996845245361328,-4.372842788696289,-10.453511238098145,-1.004830002784729,-10.076944351196289,-1.5854946374893188,-5.684525012969971,-6.101304054260254,-2.641361951828003,-2.876893997192383,-3.278459072113037,-1.7752406597137451
133,03,01,02,-473.86651611328125,23.14695930480957,-28.146535873413086,-2.1088404655456543,-16.085603713989258,-15.504622459411621,-15.290027618408203,-16.51780891418457,-8.173626899719238,-2.7818307876586914,-3.7390544414520264,-0.7450435757637024,-3.1044974327087402,3.1277143955230713,-4.731517791748047,-0.6724162101745605,2.651589870452881,3.4611828327178955,3.706094741821289,0.07540596276521683
134,04,01,02,-496.9968566894531,36.03580093383789,-25.423887252807617,-7.694705486297607,-5.208742618560791,-18.00293731689453,-12.966704368591309,-17.787477493286133,-20.39422607421875,-1.5068565607070923,-2.0957798957824707,-13.819608688354492,-2.08920955657959,-1.2757203578948975,-6.790273189544678,-1.316434621810913,-4.817943096160889,2.2145233154296875,2.250434398651123,7.351903438568115
135,04,01,02,-576.196533203125,51.36161804199219,-5.7303619384765625,3.9224252700805664,-6.612977981567383,-10.168428421020508,-17.951244354248047,-18.211090087890625,-15.96969985961914,-2.0747170448303223,-16.82077407836914,-4.536894798278809,-0.1925828605890274,-8.280168533325195,-1.3318490982055664,-7.257451057434082,-6.2401604652404785,0.13365726172924042,-5.337531566619873,-0.7540521025657654
136,03,01,02,-520.73681640625,43.219261169433594,-21.575288772583008,11.178240776062012,3.1217284202575684,-10.430447578430176,-3.398390531539917,-12.144580841064453,-3.912799835205078,-4.486415863037109,-9.395511627197266,-3.2492494583129883,-4.926851272583008,-0.21519151329994202,-3.0793421268463135,-4.65580415725708,-3.0173866748809814,1.7518726587295532,-2.059414863586426,2.430307149887085
137,03,02,02,-464.7113342285156,39.127105712890625,-14.675187110900879,5.732509613037109,7.67819881439209,-6.525848865509033,-11.222484588623047,-5.479536056518555,-14.926209449768066,0.18705525994300842,-6.669501781463623,-2.8808579444885254,-2.52010440826416,3.330151081085205,-6.089921951293945,1.2896645069122314,-2.238539457321167,-5.9479594230651855,-4.761471271514893,0.309309720993042
138,04,02,02,-627.07177734375,68.13188171386719,1.4019883871078491,13.171281814575195,4.219940185546875,7.697185039520264,-11.776835441589355,-5.2746076583862305,-4.254772663116455,-11.224918365478516,-5.12716817855835,-2.8950276374816895,-1.12320077419281,-0.5057743787765503,-0.4830813705921173,-0.2144574075937271,-1.631697416305542,0.6232863664627075,-2.240609884262085,3.5460495948791504
139,03,02,02,-501.6055908203125,60.88534164428711,-11.46241569519043,10.24833869934082,5.45512580871582,-9.516963958740234,-6.717550754547119,-7.095228672027588,-14.219386100769043,1.021296501159668,-5.014230251312256,-7.41691255569458,-0.986405074596405,-3.6499557495117188,-3.7299723625183105,-3.294198751449585,-6.898950576782227,-1.7900129556655884,-2.908480167388916,-3.809792995452881
140,03,02,01,-577.5533447265625,63.007755279541016,-3.44293212890625,13.534550666809082,7.662509918212891,-6.056014060974121,-1.6861915588378906,-5.874174118041992,-9.79299259185791,1.1092621088027954,-2.9056360721588135,-4.482367515563965,-0.3577789068222046,-0.5106408596038818,-4.376864910125732,-3.364748954772949,-3.899319887161255,-0.6999204158782959,-1.995321273803711,-2.8994717597961426
141,04,02,01,-723.9545288085938,67.63343048095703,17.512861251831055,18.906892776489258,9.386002540588379,13.995359420776367,6.600026607513428,-1.2406314611434937,-1.1123155355453491,1.5962549448013306,3.3781251907348633,-0.539396345615387,4.126928329467773,1.6395761966705322,3.88144850730896,4.3542656898498535,-2.854299545288086,3.8658595085144043,0.35624971985816956,3.7394955158233643
142,03,02,01,-698.2339477539062,96.92103576660156,11.07062816619873,18.87015724182129,20.434696197509766,5.1482696533203125,-4.586263656616211,-5.080347061157227,-10.94549560546875,-1.0941647291183472,-2.4527173042297363,0.1131260097026825,1.307018756866455,-0.023404862731695175,-5.618426322937012,0.6295901536941528,-0.5279076099395752,-3.608975410461426,-3.854417085647583,-0.30618149042129517
143,04,02,02,-744.3558349609375,72.49137115478516,12.979535102844238,21.661439895629883,8.51594352722168,2.635540723800659,-1.1015151739120483,-1.023327112197876,-0.9150526523590088,1.4829622507095337,0.7018981575965881,1.3019804954528809,-2.7345309257507324,4.027285099029541,0.197770357131958,5.231414318084717,-2.938859224319458,2.9740874767303467,-0.44953250885009766,0.7846632599830627
144,04,02,02,-603.0675048828125,49.45830535888672,7.744081974029541,8.559605598449707,1.840219259262085,3.7580316066741943,-2.0410983562469482,-1.4126126766204834,-5.048722267150879,-4.784650802612305,-0.3992576599121094,-0.6139472126960754,-2.034454345703125,-0.02997981198132038,-0.25197285413742065,2.3622899055480957,-2.522372245788574,1.1622023582458496,-2.2508394718170166,0.8865230083465576
145,03,02,02,-596.791259765625,49.54842758178711,-6.384744167327881,6.006226539611816,-1.6680140495300293,-0.8125203251838684,-12.428632736206055,-8.426094055175781,-11.485937118530273,-8.588349342346191,-1.0570062398910522,-6.682465076446533,-2.2655489444732666,-3.441629648208618,-7.103387355804443,-0.47583258152008057,-7.76138162612915,-2.6403732299804688,-3.1710972785949707,-4.597750186920166
146,03,02,02,-533.1309814453125,51.810367584228516,-3.2586915493011475,19.23866081237793,11.644256591796875,1.7991291284561157,4.280833721160889,5.7844061851501465,-1.6351453065872192,6.6562395095825195,1.5929627418518066,5.345147609710693,3.3978984355926514,4.173738479614258,4.234831809997559,5.169667720794678,2.804788589477539,2.1744980812072754,4.519047737121582,3.9039924144744873
147,03,02,01,-606.6057739257812,71.78009033203125,-7.868809223175049,15.58089828491211,15.031400680541992,0.6177705526351929,-0.951521635055542,-0.8502315878868103,-3.1154637336730957,-0.3434115946292877,1.0893580913543701,2.6434648036956787,-0.4117283821105957,1.2347277402877808,0.8374186158180237,-0.4318426549434662,-0.21053287386894226,-1.6649034023284912,1.4253332614898682,-1.6033117771148682
148,03,02,01,-656.41357421875,62.5349006652832,-2.67199444770813,13.244526863098145,1.4966151714324951,0.1548110395669937,-5.993005752563477,-6.966433048248291,-14.094070434570312,-2.9991211891174316,2.0530176162719727,-6.697471618652344,1.6321367025375366,-3.8605852127075195,-0.941611111164093,1.8644026517868042,-7.036062717437744,-1.7264773845672607,-1.2235629558563232,-3.0525434017181396
149,04,02,01,-696.0371704101562,56.80268478393555,23.242807388305664,20.643041610717773,7.075868606567383,7.731557846069336,3.4542994499206543,2.693720817565918,-1.8538020849227905,-1.7302038669586182,3.7374515533447266,-0.7532255053520203,-2.640424966812134,-2.286940336227417,2.0684609413146973,3.614238977432251,-2.7065727710723877,1.2079248428344727,-2.3144114017486572,1.7258999347686768
150,04,02,01,-776.6055908203125,66.37906646728516,14.292612075805664,18.883981704711914,11.45378589630127,6.169123649597168,1.4951869249343872,-4.079505443572998,-3.4555141925811768,7.024431228637695,2.591872453689575,1.558886170387268,-2.9017069339752197,2.578232765197754,1.7367113828659058,5.4028639793396,-2.2606887817382812,3.854064464569092,1.5241584777832031,2.9219186305999756
151,01,02,01,-764.1149291992188,66.74787139892578,15.638129234313965,20.96204376220703,12.472179412841797,7.247753620147705,-0.4430718421936035,-3.9033241271972656,-0.8424950838088989,2.2267088890075684,-5.9669928550720215,2.7018988132476807,-0.3558928072452545,-0.10762080550193787,0.19345995783805847,1.658060073852539,-0.5294037461280823,1.9130053520202637,-3.5927531719207764,3.615875244140625
152,01,02,01,-608.8941040039062,69.62979888916016,3.5474720001220703,13.885393142700195,8.195064544677734,-2.240391969680786,2.0015017986297607,-6.414340496063232,-10.413991928100586,-0.4405037760734558,0.10120029747486115,-2.800184965133667,-3.401387929916382,1.9893865585327148,-1.48047935962677,-0.4072332978248596,-0.7197975516319275,1.2128303050994873,-1.0904630422592163,-1.2264748811721802
153,01,02,01,-636.3217163085938,69.15096282958984,-2.7197492122650146,12.725104331970215,10.250941276550293,-1.7510828971862793,0.824192225933075,-1.4117799997329712,-4.043933868408203,-0.9306722283363342,-1.8096210956573486,0.7453785538673401,-1.1931917667388916,1.588930368423462,-0.14878913760185242,0.982125461101532,0.7101317048072815,-1.7316464185714722,2.3537652492523193,2.385507583618164
154,01,02,01,-697.9841918945312,55.22848892211914,0.3238629996776581,12.77537727355957,7.39614725112915,0.8662237524986267,-3.550276041030884,-2.828331470489502,-11.305532455444336,-2.5249266624450684,0.4961044192314148,-2.722926378250122,1.6458003520965576,-3.431964159011841,0.1403563767671585,1.0731594562530518,-4.3556718826293945,-1.5837712287902832,-1.5930085182189941,-0.6593611836433411
155,01,02,01,-643.6222534179688,74.63269805908203,9.768424987792969,19.627887725830078,16.998699188232422,7.7044572830200195,9.646175384521484,-5.1184892654418945,-4.535581111907959,6.897810935974121,-1.310788869857788,1.0233556032180786,5.080188274383545,2.7070021629333496,2.1324615478515625,0.8888605833053589,-1.0677794218063354,-0.5652163624763489,-0.17550727725028992,3.4867846965789795
156,01,02,01,-614.9287719726562,57.04357147216797,-3.021512508392334,10.985645294189453,3.9061455726623535,-2.139592170715332,-12.366039276123047,-6.327237129211426,-3.476736068725586,-8.206357955932617,-2.268831491470337,-2.2955594062805176,-5.299667835235596,-0.5227511525154114,-6.265928268432617,-1.4169120788574219,-4.972551345825195,-2.5970675945281982,-2.2393925189971924,-4.728877544403076
157,01,02,01,-629.2694702148438,53.90895080566406,-8.451417922973633,5.905186176300049,11.671300888061523,-8.150861740112305,-1.9909439086914062,-4.065898895263672,-11.002564430236816,-5.020451545715332,0.03978469967842102,-3.8297088146209717,-2.9717018604278564,-0.4774961769580841,-5.634337902069092,1.4821408987045288,-6.613664150238037,-3.629943370819092,-3.0695817470550537,-2.280656099319458
158,04,02,01,-727.1753540039062,69.5711669921875,10.437604904174805,12.411134719848633,10.766111373901367,4.606822490692139,-3.414193630218506,-3.369992971420288,-1.157326340675354,0.37085196375846863,1.183785080909729,-1.2223179340362549,2.926081418991089,0.5674189329147339,-0.40353497862815857,3.01652455329895,-4.438047885894775,1.174007534980774,0.792342483997345,0.9886441826820374
159,04,02,01,-707.0506591796875,76.18284606933594,9.966262817382812,10.49084186553955,7.302401065826416,-0.3227548897266388,-4.355177402496338,-11.541667938232422,-5.876631736755371,-1.214377760887146,-6.23920202255249,-4.147601127624512,0.906102180480957,-5.120236873626709,-1.91310453414917,2.8726589679718018,-9.201437950134277,0.04472286254167557,-2.405841588973999,-2.4224853515625
160,03,02,01,-577.68994140625,54.46182632446289,-1.4164557456970215,13.57290267944336,9.460748672485352,1.9942283630371094,4.357170581817627,-6.874316215515137,-7.804007053375244,3.2056586742401123,-1.4609657526016235,-2.6394882202148438,5.232728481292725,-1.6965237855911255,-1.3122462034225464,0.0035244368482381105,-1.8685728311538696,0.5698348879814148,-4.210329055786133,-0.4681556224822998
161,03,02,01,-531.0386962890625,47.807586669921875,-6.963956832885742,5.480205059051514,1.1962209939956665,-1.4832946062088013,-18.95705795288086,-9.547028541564941,-8.387544631958008,-12.495851516723633,-2.2081480026245117,-10.097684860229492,-5.937399864196777,-3.9391398429870605,-7.670790195465088,-2.7705748081207275,-6.5299391746521,-4.235203266143799,-2.5917375087738037,-4.233987331390381
162,03,02,02,-431.3372802734375,47.18008041381836,-10.593647956848145,-3.690509080886841,-8.616011619567871,-0.6678338646888733,-16.165912628173828,-9.424247741699219,-8.239404678344727,-12.862873077392578,3.386807680130005,-8.548523902893066,-7.0029730796813965,0.12674836814403534,-7.8972601890563965,-3.024765729904175,-7.42879581451416,-2.6919667720794678,-4.817710876464844,-5.094461917877197
163,03,02,02,-499.3981018066406,41.73265838623047,0.6149449348449707,6.303616046905518,-1.391608715057373,0.15801802277565002,-3.4872608184814453,-3.4868364334106445,-5.923110485076904,0.16300614178180695,0.27889755368232727,-2.6699113845825195,-0.880391538143158,-3.3548667430877686,-2.110382556915283,0.22650636732578278,-5.864350318908691,1.2782341241836548,-2.642878293991089,-0.784582793712616
164,04,02,02,-595.6559448242188,74.09474182128906,-9.417401313781738,14.835566520690918,13.288703918457031,-11.077919960021973,-17.04836082458496,-7.854820251464844,-18.226394653320312,-8.599924087524414,-12.562161445617676,-6.922262191772461,-3.194895029067993,-7.405765533447266,-5.825479030609131,-1.4933710098266602,-6.930726051330566,-0.7733093500137329,-5.160100936889648,-0.5657086372375488
165,04,02,02,-670.705810546875,69.51875305175781,1.10078763961792,14.55167007446289,8.031265258789062,1.2473177909851074,-6.964935302734375,-5.036673545837402,-4.2771525382995605,-1.288612723350525,0.22517575323581696,-3.3916265964508057,4.653526306152344,0.33612871170043945,-1.4314521551132202,5.868143081665039,-5.850142478942871,-0.13347803056240082,1.4590344429016113,0.31859323382377625
166,03,02,01,-638.722412109375,47.74494934082031,-8.749415397644043,4.406354904174805,4.795840740203857,-5.518769264221191,-5.985058307647705,-7.217293739318848,-11.845682144165039,-5.146184921264648,-3.1751034259796143,-4.13796854019165,-4.342386722564697,-4.454591274261475,-5.629822731018066,1.1885981559753418,-6.948721885681152,-4.531411647796631,-5.27528190612793,-2.961998462677002
167,03,02,02,-517.3602905273438,32.319915771484375,-10.965084075927734,-3.394611358642578,-4.097017288208008,-8.42743968963623,-10.408424377441406,-4.721194267272949,-14.718244552612305,-4.5565080642700195,-3.5460476875305176,-5.9084272384643555,-5.1322808265686035,-6.87112283706665,-7.766029357910156,-0.4818234145641327,-8.490463256835938,-4.101371765136719,-4.821398735046387,-4.060753345489502
168,03,01,02,-496.4247131347656,28.082515716552734,-6.491883277893066,-7.447360038757324,-3.0357842445373535,-7.646691799163818,-14.597705841064453,-12.578995704650879,-16.96780014038086,-1.2315343618392944,-10.230448722839355,-11.821396827697754,-5.1260151863098145,-7.000744819641113,-5.688610553741455,-9.295835494995117,-6.2164764404296875,-1.6424553394317627,-2.1258533000946045,3.7076611518859863
169,03,01,01,-630.976806640625,57.397544860839844,-8.964127540588379,1.7484115362167358,3.843487024307251,-4.338067531585693,-10.48066520690918,-10.668417930603027,-10.93227767944336,-1.2935693264007568,-6.37380313873291,-8.353869438171387,-2.5103187561035156,-5.607940673828125,-1.618472933769226,-7.180751800537109,-4.799229621887207,-1.9675850868225098,-7.250955581665039,-3.8033084869384766
170,04,01,02,-526.2418823242188,45.81205368041992,-17.37603187561035,2.356875419616699,-5.259481906890869,-13.120043754577637,-7.318565368652344,-10.657551765441895,-13.318452835083008,3.225581645965576,-6.9326982498168945,0.1049938052892685,-2.544301748275757,-1.4194576740264893,2.937269687652588,1.3835928440093994,0.243690624833107,11.539852142333984,6.8474602699279785,12.830999374389648
171,04,01,02,-508.10137939453125,14.972883224487305,-38.47666931152344,4.879952430725098,-2.687746047973633,-19.66848373413086,-3.8748905658721924,-12.300153732299805,-8.82327938079834,7.2752203941345215,-12.019124984741211,3.171901226043701,5.281806945800781,3.1462371349334717,12.058558464050293,8.440739631652832,10.488097190856934,10.054657936096191,-3.3029134273529053,-9.548208236694336
172,03,01,02,-537.4490966796875,38.40850067138672,-14.455117225646973,5.075956344604492,-4.208396911621094,-8.133909225463867,-11.419347763061523,-10.825451850891113,-7.423546314239502,1.0247838497161865,-10.26581859588623,-5.0929741859436035,-2.235095500946045,-5.358981132507324,-5.314815044403076,-6.313937187194824,-6.149238109588623,-4.717689037322998,-6.5649847984313965,-3.5007500648498535
173,03,01,02,-485.7630920410156,32.564266204833984,-30.229745864868164,7.220266819000244,-11.697916984558105,-14.509739875793457,-7.157026767730713,-15.302261352539062,-4.29348611831665,-7.598069190979004,-9.714729309082031,-1.8769458532333374,-11.951105117797852,-0.04800720140337944,-6.903604030609131,-5.931461334228516,-0.8057376742362976,1.0153999328613281,-1.140149474143982,2.139192819595337
174,03,01,01,-597.079833984375,42.590511322021484,-21.17542266845703,5.696571350097656,-8.307208061218262,-6.419816970825195,-9.26951789855957,-14.622380256652832,-5.377408981323242,-3.3579506874084473,-8.641006469726562,-2.1729331016540527,-10.4288969039917,-0.5958706736564636,-6.4722466468811035,-5.4850335121154785,-3.097848415374756,-3.975929021835327,-4.546828746795654,1.197251558303833
175,03,01,01,-579.89208984375,42.03824996948242,-5.055299758911133,7.797514915466309,-0.12757588922977448,-9.144585609436035,-12.423715591430664,-8.202312469482422,-6.498281955718994,-1.6341770887374878,-9.285015106201172,-4.7471818923950195,-2.2530837059020996,-5.042316913604736,-4.782815456390381,-4.011909008026123,-5.5180230140686035,-4.906437397003174,-4.994708061218262,-4.074586391448975
176,04,01,01,-714.32373046875,49.87295913696289,-4.660816669464111,1.4896795749664307,-1.6313462257385254,-10.1602144241333,-12.900233268737793,-13.282910346984863,-7.2685675621032715,-1.7358518838882446,-7.367574214935303,-2.9461917877197266,-5.831143379211426,-7.07772970199585,-3.90840220451355,-5.559634685516357,-7.9880290031433105,-2.3434319496154785,-7.481035232543945,-7.213963031768799
177,04,01,01,-651.5674438476562,40.739288330078125,1.467545986175537,6.215576171875,2.915987491607666,0.5742719173431396,-0.8880515694618225,-11.965006828308105,-5.470777988433838,-2.3509204387664795,-4.653136730194092,2.16088604927063,-7.994284152984619,-2.1913113594055176,1.0438623428344727,-7.114640712738037,-3.5668270587921143,0.060006868094205856,-5.016266822814941,-3.4297988414764404
178,01,01,01,-688.1858520507812,52.78727340698242,1.145674705505371,1.3213497400283813,3.840846061706543,-1.3278812170028687,-8.781557083129883,-10.300872802734375,-10.087798118591309,0.15188153088092804,-2.2803564071655273,-7.827365875244141,-2.134918212890625,-0.68489670753479,-0.01228850893676281,-6.746608734130859,-1.0072704553604126,-3.0073535442352295,-4.95316743850708,-3.8190228939056396
179,01,01,01,-650.894287109375,54.803749084472656,-9.417805671691895,8.739083290100098,-4.714356422424316,-3.4409685134887695,-5.685714244842529,-8.29084587097168,-4.28803014755249,-0.5837282538414001,-5.0291619300842285,-1.6927906274795532,-5.354184150695801,0.4360988140106201,-7.137515068054199,-1.7854398488998413,-3.038170576095581,-1.7612576484680176,-1.7256436347961426,-0.4268050491809845
180,01,01,01,-661.5667724609375,58.191192626953125,5.408838748931885,9.654884338378906,-1.2919327020645142,-7.477569580078125,-9.099822044372559,-5.6682658195495605,-6.797689437866211,-1.9755593538284302,-8.943408012390137,-2.40901780128479,-3.68335223197937,-5.127671241760254,-3.06516170501709,-6.031151294708252,-3.2272260189056396,-3.299647092819214,-5.455435752868652,-3.176730155944824
181,01,01,01,-684.079345703125,59.8488883972168,-1.2298054695129395,10.941563606262207,1.1744847297668457,-4.2139058113098145,-1.98686945438385,-9.007057189941406,-10.888592720031738,-3.715676784515381,-7.406813144683838,-2.8545303344726562,-8.797479629516602,-2.786792755126953,-1.0025551319122314,-8.475757598876953,-8.439201354980469,-2.631715774536133,-3.8539981842041016,-4.936031818389893
182,01,01,01,-736.3448486328125,51.322998046875,-18.898244857788086,9.064173698425293,0.19890785217285156,-9.804990768432617,-9.058818817138672,-9.547378540039062,-7.662447452545166,0.6796632409095764,-6.68353271484375,-3.0418434143066406,-7.716628074645996,-4.278299808502197,-7.662825584411621,-2.597538709640503,-5.125422954559326,-3.591006278991699,-5.699686050415039,-7.427013874053955
183,03,01,01,-590.9971313476562,44.18524169921875,-13.112030982971191,6.380167007446289,-1.5251153707504272,-10.263917922973633,-7.895239353179932,-17.535268783569336,-10.358537673950195,-4.952867031097412,-9.420124053955078,-1.0093355178833008,-14.429557800292969,-3.7951455116271973,-4.7371931076049805,-9.021163940429688,-9.574346542358398,-3.4576845169067383,-8.989243507385254,-6.039934158325195
184,03,01,01,-646.9393920898438,45.034698486328125,-32.324615478515625,7.857862949371338,-4.760654449462891,-17.626110076904297,-14.330140113830566,-16.202157974243164,-6.792403221130371,1.038108468055725,-14.931157112121582,-2.2400717735290527,-5.493744373321533,-8.564043998718262,-4.9883575439453125,-5.84317684173584,-9.221053123474121,-1.3694343566894531,-7.837608814239502,-5.6577324867248535
185,04,01,01,-681.0443115234375,47.07890319824219,2.8520309925079346,9.547690391540527,1.7109510898590088,-5.242671966552734,-12.976984977722168,-8.656135559082031,-5.011836051940918,-0.5657514929771423,-9.894408226013184,-4.575881004333496,-1.5503263473510742,-5.1452741622924805,-3.8772923946380615,-3.2354543209075928,-4.4247612953186035,-2.659203290939331,-5.810905456542969,-4.419883728027344
186,04,01,01,-655.3414916992188,43.67783737182617,-5.218942642211914,4.603639125823975,-5.156023979187012,-4.376823425292969,-9.468047142028809,-11.186403274536133,-4.668420791625977,-2.7140350341796875,-6.607881546020508,-3.3353497982025146,-6.870259761810303,-0.3949812948703766,-6.888626575469971,-4.141059875488281,-3.755155086517334,-2.931143045425415,-4.816312789916992,-2.284529447555542
187,04,01,02,-660.63232421875,47.7674560546875,-10.1365966796875,6.36540412902832,-9.270041465759277,-6.176777362823486,-10.420611381530762,-13.70119571685791,-9.670581817626953,-3.7255067825317383,-8.18200969696045,-2.204685926437378,-7.310685634613037,3.379772186279297,-5.299753189086914,-5.330547332763672,-3.299771308898926,-0.9488743543624878,-3.5709705352783203,0.07236532866954803
188,04,01,02,-610.3219604492188,55.34803771972656,-14.150955200195312,11.664514541625977,-0.7657402753829956,-11.348284721374512,-20.042522430419922,-16.76297378540039,-6.412867546081543,-0.18839649856090546,-13.608868598937988,-3.245917797088623,2.7107431888580322,-8.67748737335205,-5.2858805656433105,-2.131913185119629,-7.342543601989746,-2.561368465423584,-8.327371597290039,-5.298860549926758
