,emotion,gender,intensity,rms0,chroma_stft0,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,spec_cent0,spec_rolloff0,zcr0
91,01,02,01,0.005406086333096027,0.4898074269294739,0.5294390916824341,0.53397136926651,0.5131500959396362,0.5568305253982544,0.532255232334137,0.5757492184638977,0.6193231344223022,0.49805375933647156,0.4827437698841095,0.48302122950553894,0.46141597628593445,2486.3611307976817,5226.872075990189,0.26808627816133723
92,01,02,01,0.002617920283228159,0.6248749494552612,0.5776343941688538,0.5193847417831421,0.5224401950836182,0.5851017236709595,0.5906187295913696,0.5371994972229004,0.5887685418128967,0.6109420657157898,0.5598801970481873,0.567656934261322,0.5927180051803589,3079.984939287845,6093.424954379562,0.366200245209854
93,01,02,01,0.00432836776599288,0.5601059794425964,0.5211533308029175,0.5459343194961548,0.5435805320739746,0.5008751749992371,0.49250200390815735,0.5140444040298462,0.5123408436775208,0.5285029411315918,0.5754945278167725,0.6169521808624268,0.6131236553192139,2366.6393189784494,5262.3046875,0.18745349702380953
94,01,02,01,0.004512201063334942,0.5421422719955444,0.49677687883377075,0.48518097400665283,0.5628951787948608,0.5299460291862488,0.46249037981033325,0.4161398708820343,0.41399288177490234,0.42843392491340637,0.48090770840644836,0.5435199737548828,0.5856878161430359,3180.356353951482,6169.47802734375,0.2934700520833333
95,01,02,01,0.004566301126033068,0.4069800078868866,0.4251229465007782,0.4084286093711853,0.5014768242835999,0.5590711236000061,0.5301448106765747,0.48125430941581726,0.5437453985214233,0.6299936175346375,0.5590770840644836,0.5215917229652405,0.44294998049736023,2216.490762527677,4856.5986328125,0.16692057291666668
96,01,02,01,0.00545005826279521,0.5575997829437256,0.5817137956619263,0.5795552730560303,0.5910341739654541,0.6051046848297119,0.5799732208251953,0.46437183022499084,0.4200918674468994,0.4178253412246704,0.41414400935173035,0.4764045178890228,0.5703274607658386,2846.8450719667585,5781.397545855978,0.2758880046583851
97,04,02,01,0.0016787779750302434,0.4631704092025757,0.40670931339263916,0.368699312210083,0.44765374064445496,0.4713168144226074,0.43214523792266846,0.48789864778518677,0.5384371280670166,0.596390426158905,0.6286331415176392,0.58144611120224,0.5109454393386841,2575.792706110381,5541.556020883413,0.25634452624198717
98,04,02,01,0.0017727664671838284,0.46631920337677,0.44676053524017334,0.46601587533950806,0.5102939605712891,0.4813253879547119,0.521753191947937,0.4636317789554596,0.4638151228427887,0.5913146734237671,0.682335376739502,0.5983191132545471,0.4689522087574005,2834.98512447998,5539.099839154412,0.2583933312908497
99,03,02,01,0.010751360096037388,0.33677762746810913,0.36683592200279236,0.4476550221443176,0.49112334847450256,0.47357603907585144,0.41857796907424927,0.3922412693500519,0.38475698232650757,0.48461708426475525,0.5201473236083984,0.47433823347091675,0.45975470542907715,2752.2227531290905,5490.552696814904,0.20470565404647437
100,03,02,01,0.0074542127549648285,0.37128135561943054,0.41123420000076294,0.4002252221107483,0.4457247853279114,0.4746216833591461,0.5536646842956543,0.46310269832611084,0.5273069739341736,0.5663595199584961,0.48215240240097046,0.41629987955093384,0.39278241991996765,2547.2678836655095,5340.375114889706,0.1560968137254902
101,03,02,02,0.017940852791070938,0.43739640712738037,0.5156921744346619,0.4790787696838379,0.45363759994506836,0.47794973850250244,0.49258655309677124,0.4492994546890259,0.4471733272075653,0.4664390981197357,0.46892422437667847,0.4501352608203888,0.4348590075969696,2786.707062538899,5702.622427591464,0.1718482040777439
102,03,02,02,0.02415011264383793,0.3636551797389984,0.37900787591934204,0.47862479090690613,0.48154905438423157,0.3694762587547302,0.35339173674583435,0.3853122293949127,0.4059878885746002,0.45476657152175903,0.4546521306037903,0.45453017950057983,0.4073845148086548,2737.64146146365,5330.375800075301,0.16364481362951808
103,04,02,02,0.001974045531824231,0.40911102294921875,0.409567266702652,0.4580221474170685,0.4715307056903839,0.518156111240387,0.5299175977706909,0.5283318758010864,0.5627875924110413,0.5948907732963562,0.5848942995071411,0.5794820189476013,0.4929407238960266,2858.538278789665,5813.808806046196,0.25683239923007245
104,04,02,02,0.005320263560861349,0.402899831533432,0.4513910710811615,0.4826638698577881,0.5704585909843445,0.6131797432899475,0.560070812702179,0.44921746850013733,0.4186074733734131,0.40376952290534973,0.435636043548584,0.4459420144557953,0.4131664037704468,3144.997801425238,5945.3692700489455,0.2570359563253012
105,03,02,01,0.006545934826135635,0.40004679560661316,0.4186396598815918,0.4104941785335541,0.4484284520149231,0.49733176827430725,0.49862784147262573,0.45902764797210693,0.4462188482284546,0.43812233209609985,0.3819161057472229,0.3592049777507782,0.4063665270805359,2738.789661158475,5196.52696974734,0.2600703679078014
106,03,02,02,0.018624285236001015,0.4620179831981659,0.49998635053634644,0.5588695406913757,0.5441797375679016,0.5054511427879333,0.4375605881214142,0.37451910972595215,0.33562684059143066,0.3853350579738617,0.44892674684524536,0.41029900312423706,0.42032790184020996,3063.6147221024917,5540.50876783288,0.2600982223731884
107,03,01,02,0.013726816512644291,0.34451237320899963,0.41845306754112244,0.41107550263404846,0.39440637826919556,0.47355905175209045,0.5331911444664001,0.46028435230255127,0.49887779355049133,0.4820161461830139,0.4184415340423584,0.3729564845561981,0.3483896553516388,2983.0959292377506,5860.2093432323045,0.2884624435240964
108,03,01,01,0.004138256423175335,0.46644389629364014,0.434242844581604,0.4561615586280823,0.5281844735145569,0.4827250838279724,0.48529088497161865,0.47791945934295654,0.501557469367981,0.48226943612098694,0.46168074011802673,0.4596833884716034,0.48992136120796204,3186.6903284870195,6050.972682119205,0.33778714817880795
109,04,01,02,0.0049817622639238834,0.3330903649330139,0.28390222787857056,0.39852410554885864,0.4317857027053833,0.43922069668769836,0.4011870324611664,0.3826291263103485,0.45021772384643555,0.41290050745010376,0.4577435851097107,0.4844026565551758,0.4733664095401764,3447.1324247869625,6017.416487068966,0.2783511808548851
110,04,01,02,0.0232501570135355,0.375246524810791,0.32746103405952454,0.3649519383907318,0.35515913367271423,0.29097771644592285,0.33327603340148926,0.49064475297927856,0.5926045775413513,0.5075849890708923,0.459756076335907,0.4515611529350281,0.42222920060157776,3164.8046201329503,5998.673307681512,0.21652203405688622
111,03,01,02,0.012908932752907276,0.38692423701286316,0.38061460852622986,0.3069952130317688,0.26957908272743225,0.234773188829422,0.29387426376342773,0.36847227811813354,0.3782091736793518,0.40637198090553284,0.4539913237094879,0.4080910086631775,0.3762668967247009,2583.3464736285036,4727.6985579622005,0.2447721744011976
112,03,01,02,0.011379916220903397,0.46251705288887024,0.42752259969711304,0.3760601282119751,0.37876832485198975,0.36618173122406006,0.37283679842948914,0.36093831062316895,0.3676752746105194,0.33332765102386475,0.3671458065509796,0.4988259971141815,0.49230942130088806,3235.4654650165994,5614.257514767531,0.30485720750762196
113,03,01,01,0.008000481873750687,0.5808436274528503,0.4713061451911926,0.47224482893943787,0.49627187848091125,0.4381031394004822,0.45390698313713074,0.34103620052337646,0.3171994984149933,0.3401751220226288,0.4041033685207367,0.44736427068710327,0.5442431569099426,3177.81700503829,5921.495430424528,0.3626240664308176
114,03,01,01,0.006065188907086849,0.46935373544692993,0.4371071755886078,0.4147397577762604,0.4301275610923767,0.4207512438297272,0.4471454620361328,0.5517586469650269,0.6360270380973816,0.5264915227890015,0.4559904634952545,0.4951583445072174,0.48052144050598145,3276.9003619430564,6043.697204589844,0.33692626953125
115,04,01,01,0.0049229278229177,0.4326423704624176,0.4897605776786804,0.4408089220523834,0.4003920257091522,0.3885613977909088,0.4282793402671814,0.41294893622398376,0.49217504262924194,0.4763440489768982,0.5450730323791504,0.576480507850647,0.4696006178855896,2423.540633088218,4772.43417593149,0.2005896935096154
116,04,01,01,0.001089441473595798,0.4970916211605072,0.33721038699150085,0.3608364164829254,0.3783916234970093,0.29887956380844116,0.27017802000045776,0.28154462575912476,0.3632892370223999,0.5032438635826111,0.5590521097183228,0.55586177110672,0.5021073818206787,2937.6050920337216,5416.290752704327,0.2994791666666667
117,01,01,01,0.0024994704872369766,0.4081692695617676,0.3817203640937805,0.3893936574459076,0.43549320101737976,0.5257589817047119,0.526168704032898,0.4366777539253235,0.5016030073165894,0.49738696217536926,0.47188976407051086,0.513188898563385,0.5053560137748718,3225.7503617285397,6254.022585465604,0.304353240352349
118,01,01,01,0.004399437457323074,0.3633119761943817,0.40041670203208923,0.4121660590171814,0.42592188715934753,0.3696889877319336,0.3693961203098297,0.39255884289741516,0.3621727228164673,0.3636056184768677,0.4160173535346985,0.36301809549331665,0.32554060220718384,2806.0875010950244,4942.079856178977,0.271145114650974
119,01,01,01,0.004812054801732302,0.42404380440711975,0.44196680188179016,0.4414137899875641,0.4520670175552368,0.45918822288513184,0.5358354449272156,0.5034065842628479,0.5095755457878113,0.48872408270835876,0.47285783290863037,0.5017920136451721,0.49324578046798706,3173.4078517941734,5779.663555438702,0.3081774589342949
120,01,01,01,0.001130389515310526,0.3872806429862976,0.3949134647846222,0.40720200538635254,0.42831945419311523,0.43461212515830994,0.4403749108314514,0.44251173734664917,0.38792654871940613,0.3350001573562622,0.34775876998901367,0.38867899775505066,0.3856661021709442,2845.471459478409,5135.3818359375,0.2699739583333333
121,01,01,01,0.0018881307914853096,0.41362443566322327,0.37981951236724854,0.32381367683410645,0.3478412628173828,0.3748275637626648,0.43754222989082336,0.3596549332141876,0.3230363428592682,0.3142193853855133,0.33184370398521423,0.3256717920303345,0.3413732647895813,2388.1079975703033,4500.367194054111,0.2608568844379195
122,01,01,01,0.0029490701854228973,0.35228532552719116,0.3719799816608429,0.37222522497177124,0.4434351623058319,0.5374293923377991,0.6040006279945374,0.5385346412658691,0.5701722502708435,0.5630491375923157,0.5414018630981445,0.4206601679325104,0.3739893138408661,2602.2373898538003,5677.869370404412,0.17840775633169934
123,04,01,01,0.0078614242374897,0.41445717215538025,0.37380003929138184,0.3676133155822754,0.41226083040237427,0.42105790972709656,0.43351346254348755,0.3332696855068207,0.35543832182884216,0.3502978980541229,0.3025464713573456,0.34841787815093994,0.3909537196159363,2855.335666489217,5258.00355232802,0.25307060088087246
124,04,01,01,0.005551428068429232,0.3164287507534027,0.3268304765224457,0.3095734417438507,0.38437798619270325,0.3764226734638214,0.4139614403247833,0.41816893219947815,0.5056850910186768,0.6653117537498474,0.6384282112121582,0.48259246349334717,0.43201905488967896,2566.1751816173532,5174.020565257353,0.12963388480392157
125,03,01,01,0.006122990045696497,0.49801579117774963,0.48114705085754395,0.42994314432144165,0.4175548255443573,0.39079049229621887,0.3825024664402008,0.3800791800022125,0.39058855175971985,0.44747933745384216,0.4111570119857788,0.3867802917957306,0.42702773213386536,3202.6527124800346,5518.9453125,0.30360132334183676
126,03,01,02,0.024018673226237297,0.5171464085578918,0.4268743693828583,0.3379923105239868,0.2965906858444214,0.29706496000289917,0.3303772509098053,0.36149364709854126,0.36476898193359375,0.362201988697052,0.4101407527923584,0.4727843701839447,0.485246866941452,2985.21444473132,5392.283958013803,0.28263396280674846
127,04,01,02,0.012848763726651669,0.38447242975234985,0.4011513888835907,0.40908870100975037,0.36466652154922485,0.4124695062637329,0.42392972111701965,0.43366631865501404,0.47254449129104614,0.43797099590301514,0.44428855180740356,0.5000116229057312,0.4342197775840759,2682.3007916396637,5374.530635606374,0.13284483650662252
128,04,01,02,0.012925215065479279,0.41432347893714905,0.3368082344532013,0.3596660792827606,0.36703845858573914,0.3466215133666992,0.3536692261695862,0.3828341066837311,0.4806739389896393,0.4488298296928406,0.3426252007484436,0.3763512074947357,0.3946685194969177,2865.917760480463,5243.605818838443,0.27008709217767296
129,03,01,01,0.003638811409473419,0.432888925075531,0.49917855858802795,0.4595160186290741,0.47993287444114685,0.5370168089866638,0.6394256949424744,0.5878602862358093,0.5319258570671082,0.4942982792854309,0.46074792742729187,0.44330304861068726,0.42440518736839294,2583.0208227250328,5501.305586454884,0.185084462955298
130,04,01,01,0.0018091982929036021,0.46357062458992004,0.4157187342643738,0.361421138048172,0.2918192446231842,0.27816346287727356,0.32421520352363586,0.5064125657081604,0.5538991689682007,0.44774359464645386,0.418364018201828,0.45885199308395386,0.45128825306892395,2688.223298872665,5067.358812235169,0.2488330905720339
131,04,01,01,0.004916985519230366,0.6053605675697327,0.6099745631217957,0.5081515908241272,0.4653640389442444,0.4436081349849701,0.4135316014289856,0.4166402518749237,0.43828779458999634,0.464827299118042,0.5489469766616821,0.5452089905738831,0.500040590763092,3240.9121769779695,5920.512251420455,0.22421304281655843
132,03,01,01,0.008222677744925022,0.3620398938655853,0.3577868342399597,0.3655870854854584,0.37010473012924194,0.36089667677879333,0.33200305700302124,0.26085105538368225,0.29532554745674133,0.32894569635391235,0.3617740273475647,0.35821038484573364,0.3405933678150177,2203.618353800128,4320.222024356618,0.22963579963235295
133,03,01,02,0.02121598646044731,0.38152119517326355,0.3561096787452698,0.30551522970199585,0.34006670117378235,0.35903143882751465,0.39946284890174866,0.3609461486339569,0.40826982259750366,0.3388928771018982,0.32514843344688416,0.3622191846370697,0.38754352927207947,2530.0796009108717,4794.98291015625,0.23264065036525974
134,04,01,02,0.015158895403146744,0.36562755703926086,0.35933002829551697,0.33996251225471497,0.4523192346096039,0.5040473341941833,0.4312986135482788,0.42296430468559265,0.512658953666687,0.47575634717941284,0.40386825799942017,0.4197540283203125,0.4208974540233612,3221.3574473468966,5772.582598638268,0.2860209715432961
135,04,01,02,0.006437195464968681,0.5340729355812073,0.4881933927536011,0.3456765413284302,0.33005499839782715,0.31533703207969666,0.41652005910873413,0.4050109386444092,0.3807755708694458,0.34483635425567627,0.2998865246772766,0.348327100276947,0.45391538739204407,2965.6702994924526,5335.501802884615,0.26715154962225274
136,03,01,02,0.011433693580329418,0.43249186873435974,0.4741677939891815,0.40601739287376404,0.37178096175193787,0.42607253789901733,0.4849400818347931,0.43467211723327637,0.4382057189941406,0.44644469022750854,0.4516443908214569,0.4375090003013611,0.4120602309703827,2624.655816490243,5277.385959855045,0.16182699548192772
137,03,02,02,0.02207881212234497,0.5188493728637695,0.45451024174690247,0.4132359027862549,0.4033553898334503,0.4330342710018158,0.47387394309043884,0.40878698229789734,0.46874627470970154,0.49273449182510376,0.5358678102493286,0.5977661609649658,0.6313948035240173,2887.8545921749032,5815.5029296875,0.2286012327516234
138,04,02,02,0.0037958191242069006,0.5633631348609924,0.5705142617225647,0.5634587407112122,0.48597249388694763,0.5005154609680176,0.5400488972663879,0.4988305866718292,0.42806658148765564,0.44308191537857056,0.45271632075309753,0.4903255105018616,0.5986079573631287,2351.0691461676965,4964.0625,0.1531608737244898
139,03,02,02,0.017116477712988853,0.4735972583293915,0.44692346453666687,0.3830447196960449,0.4216749966144562,0.4648583233356476,0.4954390525817871,0.4422803223133087,0.4472249448299408,0.49826639890670776,0.5970715284347534,0.6163048148155212,0.5263121724128723,2669.5910290010665,5195.86711379717,0.2984811075078616
140,03,02,01,0.007222616579383612,0.4173596501350403,0.47613176703453064,0.45583078265190125,0.4281371235847473,0.47590720653533936,0.4596235752105713,0.4711301326751709,0.580811083316803,0.58931964635849,0.6532741189002991,0.5841419100761414,0.4870358109474182,2741.851563910797,5465.023178652108,0.3408526684864458
141,04,02,01,0.0016152779571712017,0.5586726069450378,0.5904018878936768,0.6338474154472351,0.5877945423126221,0.5555802583694458,0.554372251033783,0.5093342661857605,0.48910778760910034,0.44943666458129883,0.4786337912082672,0.5435884594917297,0.55732661485672,2652.777428968013,5788.674168938758,0.20167326447147652
142,03,02,01,0.0017453964101150632,0.4201733469963074,0.42731407284736633,0.3913281261920929,0.42566820979118347,0.463415265083313,0.4989626109600067,0.5195065140724182,0.5217352509498596,0.4823729693889618,0.4884120225906372,0.5409693717956543,0.47614505887031555,2406.1428142543746,4887.5885009765625,0.2370029025607639
143,04,02,02,0.0012051679659634829,0.5837922692298889,0.5764096975326538,0.5695333480834961,0.5652354955673218,0.5551149845123291,0.5679489374160767,0.5525149703025818,0.6000385880470276,0.6392045617103577,0.5746872425079346,0.5503813028335571,0.5934654474258423,2744.6780376262473,5784.0576171875,0.2148501327614379
144,04,02,02,0.0059066032990813255,0.5292848944664001,0.545708954334259,0.5467445850372314,0.5411103963851929,0.5508130788803101,0.5694059133529663,0.5522034168243408,0.6076743602752686,0.58894944190979,0.555379331111908,0.5015465617179871,0.5072786211967468,2868.2798782121295,6053.446960449219,0.19984944661458334
145,03,02,02,0.006442013196647167,0.441989004611969,0.5221130847930908,0.5644586682319641,0.46951788663864136,0.5101032853126526,0.5445889234542847,0.5444661974906921,0.5142468810081482,0.4320959746837616,0.4180431365966797,0.5231659412384033,0.48938697576522827,3136.796673930446,5950.206367924528,0.3326822916666667
146,03,02,02,0.013919975608587265,0.5205307602882385,0.581658661365509,0.6144323945045471,0.5462467074394226,0.5305051207542419,0.5166656374931335,0.523088276386261,0.5754976272583008,0.5617024302482605,0.5345430970191956,0.49654823541641235,0.48517751693725586,2139.8358731831254,4302.935236150568,0.11464146205357142
147,03,02,01,0.0050668236799538136,0.4967506229877472,0.5041578412055969,0.4712170362472534,0.5095331072807312,0.4725859463214874,0.40477970242500305,0.4000875949859619,0.46036019921302795,0.5868601202964783,0.6725136041641235,0.5703274011611938,0.4754582941532135,2275.182742441372,4956.82373046875,0.177520751953125
148,03,02,01,0.0037504357751458883,0.5489575266838074,0.5685577988624573,0.5594913959503174,0.4816339612007141,0.44394373893737793,0.45876994729042053,0.4834057688713074,0.5725971460342407,0.5738762617111206,0.5608296394348145,0.6139777302742004,0.563446044921875,3130.72103328836,5861.605296415441,0.3223198784722222
149,04,02,01,0.0020752805285155773,0.4762340486049652,0.4875541627407074,0.44905999302864075,0.46297669410705566,0.48788779973983765,0.5220809578895569,0.46902012825012207,0.44966813921928406,0.5275443196296692,0.6290578246116638,0.6341449022293091,0.5478867292404175,2867.672009523534,5802.353802849265,0.18818933823529413
150,04,02,01,0.0007938429480418563,0.4847211241722107,0.5375029444694519,0.6051695942878723,0.6095532178878784,0.5735350251197815,0.66438889503479,0.5909210443496704,0.6416527628898621,0.7073701024055481,0.6269497275352478,0.6191195845603943,0.5253588557243347,2948.8211593137744,6047.214428346549,0.2570982975746269
151,01,02,01,0.0009953428525477648,0.54757159948349,0.6036539673805237,0.6517991423606873,0.6361408233642578,0.5732781887054443,0.5671231746673584,0.5663634538650513,0.6158862113952637,0.5556425452232361,0.5378918647766113,0.5606775879859924,0.5623980760574341,3244.640751921131,6157.524108886719,0.2668863932291667
152,01,02,01,0.006432837340980768,0.47569215297698975,0.5075821280479431,0.5137477517127991,0.4764871895313263,0.500026524066925,0.5759456753730774,0.6148921847343445,0.6656135320663452,0.583842933177948,0.5317245721817017,0.5272164940834045,0.47860071063041687,2735.398556948173,5534.585336538462,0.3297870342548077
153,01,02,01,0.004336016718298197,0.47276443243026733,0.5437772870063782,0.6047045588493347,0.5584034323692322,0.5436848402023315,0.5819606781005859,0.5248812437057495,0.5971889495849609,0.5336654186248779,0.5087977647781372,0.5421768426895142,0.5451424717903137,2587.433034692494,5424.302359803082,0.2432978381849315
154,01,02,01,0.0022568542044609785,0.6570265293121338,0.6130808591842651,0.5703670382499695,0.560357391834259,0.5509419441223145,0.5308827757835388,0.5890448689460754,0.6403449773788452,0.6447526812553406,0.608319878578186,0.6119285821914673,0.6059008240699768,3435.999038320546,6264.05396361451,0.32623675152972026
155,01,02,01,0.003919215872883797,0.5206014513969421,0.5316032767295837,0.506290078163147,0.5051645636558533,0.47884640097618103,0.47972121834754944,0.49042385816574097,0.5875929594039917,0.6453661918640137,0.5826748609542847,0.5527250170707703,0.5435577630996704,2206.2062810151,5161.87199971762,0.15031708866716867
156,01,02,01,0.003993059974163771,0.47090646624565125,0.4525338411331177,0.45254436135292053,0.47689318656921387,0.5662769079208374,0.5357061624526978,0.4083563983440399,0.3870004415512085,0.4544558525085449,0.46239808201789856,0.4585922062397003,0.4896999001502991,2830.319171734539,5327.950332948825,0.21375576761744966
157,01,02,01,0.005911759566515684,0.5141324996948242,0.5621088147163391,0.6001362204551697,0.5806359052658081,0.5849977731704712,0.5736163258552551,0.5196985006332397,0.45982539653778076,0.46099379658699036,0.47310397028923035,0.4841984808444977,0.5883389711380005,3141.093836738897,6027.942585495283,0.333695705581761
158,04,02,01,0.001870458945631981,0.5419524908065796,0.5129486322402954,0.5229803323745728,0.5961236357688904,0.589130699634552,0.5737157464027405,0.5854303240776062,0.5906347632408142,0.5947467684745789,0.5934851765632629,0.6540554761886597,0.6193509697914124,2883.67222204338,5800.596915635487,0.26050951656879195
159,04,02,01,0.0017261883476749063,0.4719383418560028,0.5102392435073853,0.4381179213523865,0.4405463635921478,0.5255173444747925,0.5035865902900696,0.4472297132015228,0.4813525676727295,0.5210517644882202,0.5856212973594666,0.6068995594978333,0.53635573387146,2911.1496495352185,5681.88045726103,0.250070210375817
160,03,02,01,0.009356231428682804,0.5417600870132446,0.5705873966217041,0.5849800705909729,0.6271358728408813,0.675535261631012,0.6399593353271484,0.5295631885528564,0.5247737169265747,0.5309335589408875,0.5389085412025452,0.5706374049186707,0.5677759647369385,2917.3782665506337,6132.369140625,0.19687825520833332
161,03,02,01,0.009981639683246613,0.350671648979187,0.426968514919281,0.36646369099617004,0.38161736726760864,0.3509405255317688,0.3806109130382538,0.4154333174228668,0.42434418201446533,0.4651528298854828,0.41089949011802673,0.38202452659606934,0.3713773488998413,2708.9936945326053,4915.274472268212,0.21042658319536423
162,03,02,02,0.02290419675409794,0.471871942281723,0.5310732126235962,0.4885065257549286,0.4635232090950012,0.4534379243850708,0.3990955948829651,0.36833760142326355,0.40844887495040894,0.47424325346946716,0.39880621433258057,0.33934396505355835,0.40337684750556946,2893.6857321741522,5704.793819304436,0.19936575940860216
163,03,02,02,0.018672173842787743,0.37131890654563904,0.4450885057449341,0.4859747588634491,0.4631359577178955,0.5178855061531067,0.5469781756401062,0.4533875286579132,0.4325288236141205,0.47066056728363037,0.46416231989860535,0.4612402021884918,0.42192408442497253,2274.7168805945394,4851.457413383152,0.14720618206521738
164,04,02,02,0.003592441789805889,0.47277146577835083,0.5209324359893799,0.40915122628211975,0.3902759253978729,0.43833374977111816,0.4283737540245056,0.40137428045272827,0.41176891326904297,0.4508275091648102,0.5183016657829285,0.5203254222869873,0.4370456337928772,2617.3800168417406,5234.46834788603,0.20670668658088234
165,04,02,02,0.003371005179360509,0.5621302127838135,0.5936389565467834,0.5554580092430115,0.5490311980247498,0.5337597131729126,0.49597761034965515,0.47810691595077515,0.5401992797851562,0.49462148547172546,0.5161728262901306,0.5676679015159607,0.5597825050354004,2683.975807604806,5504.649353027344,0.2276373969184028
166,03,02,01,0.005626072641462088,0.5664409399032593,0.5671723484992981,0.5444650650024414,0.5064411759376526,0.5054476261138916,0.5706797242164612,0.5070161819458008,0.4754667282104492,0.5445522665977478,0.5748066902160645,0.5617472529411316,0.5915195941925049,3250.2577865187272,6008.436584472656,0.2738376193576389
167,03,02,02,0.016909074038267136,0.5541603565216064,0.5357598662376404,0.5968418121337891,0.6735075116157532,0.5569484233856201,0.48175016045570374,0.4710336923599243,0.4746358096599579,0.5054807066917419,0.4830107092857361,0.4841541349887848,0.525272786617279,3600.633719647475,6289.69482421875,0.24720633370535713
168,03,01,02,0.014513066969811916,0.4059371054172516,0.4868882894515991,0.523866593837738,0.492845356464386,0.49430981278419495,0.6079464554786682,0.5980404615402222,0.5569701790809631,0.48530930280685425,0.44339218735694885,0.40901485085487366,0.3879822790622711,3526.1629693371115,6911.819630748821,0.31557709316037735
169,03,01,01,0.003786179469898343,0.37796103954315186,0.41678106784820557,0.400503009557724,0.3791566491127014,0.42002445459365845,0.4507354497909546,0.4456538259983063,0.5223161578178406,0.5694876909255981,0.5330528020858765,0.4794901907444,0.44293710589408875,2970.116487634225,5626.499310661765,0.27193435968137253
170,04,01,02,0.013700461015105247,0.3884812295436859,0.41841834783554077,0.37005913257598877,0.40707927942276,0.45343145728111267,0.5168245434761047,0.45988479256629944,0.46600377559661865,0.4482240378856659,0.46212783455848694,0.44806206226348877,0.3851950764656067,2589.6770285993525,5383.236310581961,0.13431827750748504
171,04,01,02,0.010839779861271381,0.39045748114585876,0.4027352035045624,0.40911296010017395,0.43316906690597534,0.4203219711780548,0.3450370728969574,0.35592854022979736,0.41373756527900696,0.5850685238838196,0.6283877491950989,0.4732954800128937,0.4345223605632782,3340.833474669856,6113.950758713942,0.2638972355769231
172,03,01,02,0.011681084521114826,0.4589672386646271,0.3566156327724457,0.38947051763534546,0.418576717376709,0.4527125358581543,0.38385656476020813,0.3330046534538269,0.3128446936607361,0.3404873013496399,0.3774515390396118,0.4424774944782257,0.4579443037509918,2846.557584322787,5196.701705090108,0.23771208780674846
173,03,01,02,0.016431983560323715,0.3616199791431427,0.31139424443244934,0.30090680718421936,0.3044869303703308,0.3696897327899933,0.389335960149765,0.4139542579650879,0.5017024278640747,0.39938774704933167,0.36985108256340027,0.42361980676651,0.37789708375930786,2606.205748328039,4974.775543212891,0.2547821044921875
174,03,01,01,0.006720611825585365,0.3881728947162628,0.3726213574409485,0.35875698924064636,0.34878191351890564,0.2971319854259491,0.39103901386260986,0.43694278597831726,0.4555179476737976,0.4684220254421234,0.4042348563671112,0.33979931473731995,0.3621155619621277,2733.9163793073394,5022.058180358512,0.28666303201687116
175,03,01,01,0.006961079780012369,0.520851731300354,0.4826485216617584,0.47818970680236816,0.4191402792930603,0.5048506855964661,0.3745979964733124,0.3414098620414734,0.35750171542167664,0.2626413404941559,0.2648697793483734,0.33945411443710327,0.41641780734062195,3250.989515297084,6152.878736413043,0.3389854668090062
176,04,01,01,0.0019454266875982285,0.5323276519775391,0.42809462547302246,0.39240729808807373,0.4556640088558197,0.4473736584186554,0.4015331268310547,0.35067737102508545,0.39674606919288635,0.506345272064209,0.5536174178123474,0.5484256744384766,0.548676073551178,3270.6520642204837,6128.923828125,0.3808235677083333
177,04,01,01,0.0032458454370498657,0.43151894211769104,0.33478331565856934,0.3431037962436676,0.5081304311752319,0.5706042647361755,0.4662049114704132,0.40993136167526245,0.40054118633270264,0.44338059425354004,0.4726809561252594,0.49845823645591736,0.5233258008956909,3371.7484432638603,6513.252229510613,0.2874748181996855
178,01,01,01,0.0027106720954179764,0.4190407395362854,0.435241162776947,0.49097922444343567,0.5362348556518555,0.46419593691825867,0.4645850360393524,0.4293326735496521,0.5254291296005249,0.528104305267334,0.5107865333557129,0.571386456489563,0.481172651052475,3108.294992376424,5856.479116586538,0.3266758062900641
179,01,01,01,0.00361768901348114,0.3848201036453247,0.34339869022369385,0.375560462474823,0.3792545795440674,0.42166852951049805,0.4111855924129486,0.4437534213066101,0.4636686146259308,0.42640191316604614,0.37256455421447754,0.34861886501312256,0.3420325219631195,2506.4877733031813,4749.305676502787,0.26299076930732485
180,01,01,01,0.0029157414101064205,0.3622382879257202,0.3733767867088318,0.41783496737480164,0.4203760325908661,0.41335567831993103,0.39705270528793335,0.3629625737667084,0.3556666374206543,0.3977586627006531,0.3945919871330261,0.37653425335884094,0.3929276466369629,2428.9652342103454,4474.826978600543,0.2540427261257764
181,01,01,01,0.002630321541801095,0.4303973317146301,0.4051158130168915,0.3930303454399109,0.4114822447299957,0.425785630941391,0.4508596956729889,0.4383757710456848,0.5257851481437683,0.5189066529273987,0.48578110337257385,0.5144896507263184,0.47214624285697937,2964.22690608421,5696.149420282643,0.24820859872611464
182,01,01,01,0.0016037015011534095,0.48356926441192627,0.42628368735313416,0.4476237893104553,0.5759562849998474,0.5525680780410767,0.5418516993522644,0.48492950201034546,0.4673610329627991,0.5044076442718506,0.5003312230110168,0.5909562706947327,0.5461889505386353,3357.4928094186416,6161.0382080078125,0.3696797688802083
