,emotion,gender,intensity,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,rms0,chroma_stft0,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,spec_cent0,spec_rolloff0,zcr0
120,01,01,01,-762.1279907226562,42.585453033447266,5.936070442199707,10.665694236755371,-6.273038864135742,-5.5398383140563965,-4.3264007568359375,-7.836212635040283,-4.5946197509765625,-3.0081348419189453,-2.1136066913604736,-4.791903495788574,-3.214689254760742,-1.6350711584091187,-4.970383644104004,-1.9506288766860962,-3.407797336578369,-2.8876447677612305,-3.8238768577575684,0.5267918109893799,0.001130389515310526,0.3872806429862976,0.3949134647846222,0.40720200538635254,0.42831945419311523,0.43461212515830994,0.4403749108314514,0.44251173734664917,0.38792654871940613,0.3350001573562622,0.34775876998901367,0.38867899775505066,0.3856661021709442,2845.471459478409,5135.3818359375,0.2699739583333333
121,01,01,01,-727.6614990234375,40.37321472167969,-2.108968734741211,7.653743267059326,-5.0634684562683105,-5.900634765625,-7.098403453826904,-10.645828247070312,-4.553126811981201,-3.4374520778656006,-4.466339111328125,-5.250638961791992,-4.795886039733887,0.04143703356385231,-7.153046607971191,-3.5391132831573486,-3.842764377593994,-2.6201586723327637,-3.703077554702759,-2.778291940689087,0.0018881307914853096,0.41362443566322327,0.37981951236724854,0.32381367683410645,0.3478412628173828,0.3748275637626648,0.43754222989082336,0.3596549332141876,0.3230363428592682,0.3142193853855133,0.33184370398521423,0.3256717920303345,0.3413732647895813,2388.1079975703033,4500.367194054111,0.2608568844379195
122,01,01,01,-683.8106079101562,63.96541213989258,11.35706901550293,20.6761531829834,6.459610462188721,2.7487311363220215,2.6632513999938965,-8.675088882446289,-1.4278744459152222,-2.5502190589904785,-0.2611968517303467,-2.9215965270996094,0.4171115756034851,0.18560586869716644,-3.501450538635254,0.03212837874889374,-1.333171010017395,4.200438022613525,-0.19953259825706482,0.9003328680992126,0.0029490701854228973,0.35228532552719116,0.3719799816608429,0.37222522497177124,0.4434351623058319,0.5374293923377991,0.6040006279945374,0.5385346412658691,0.5701722502708435,0.5630491375923157,0.5414018630981445,0.4206601679325104,0.3739893138408661,2602.2373898538003,5677.869370404412,0.17840775633169934
123,04,01,01,-588.0430297851562,29.65127944946289,-9.778945922851562,2.190147876739502,-6.513243198394775,-12.220553398132324,-7.084225177764893,-16.33025550842285,-10.241981506347656,-6.009005546569824,-8.075743675231934,-6.465573787689209,-8.345094680786133,1.7529222965240479,-9.362237930297852,-2.7632949352264404,-2.589120864868164,-2.1465866565704346,0.5943592190742493,5.922904968261719,0.0078614242374897,0.41445717215538025,0.37380003929138184,0.3676133155822754,0.41226083040237427,0.42105790972709656,0.43351346254348755,0.3332696855068207,0.35543832182884216,0.3502978980541229,0.3025464713573456,0.34841787815093994,0.3909537196159363,2855.335666489217,5258.00355232802,0.25307060088087246
124,04,01,01,-615.0367431640625,65.73019409179688,11.070528030395508,14.700614929199219,6.701254844665527,-3.3174889087677,-5.048655986785889,-15.677478790283203,-3.8531606197357178,-0.43817177414894104,-7.619448661804199,-1.953269362449646,2.1143369674682617,-0.9687125086784363,-0.7067429423332214,0.37757834792137146,-2.0605220794677734,-0.10043120384216309,0.4204869866371155,-4.0275397300720215,0.005551428068429232,0.3164287507534027,0.3268304765224457,0.3095734417438507,0.38437798619270325,0.3764226734638214,0.4139614403247833,0.41816893219947815,0.5056850910186768,0.6653117537498474,0.6384282112121582,0.48259246349334717,0.43201905488967896,2566.1751816173532,5174.020565257353,0.12963388480392157
125,03,01,01,-594.3870239257812,28.032419204711914,-10.676163673400879,4.738489627838135,-8.223785400390625,-12.211833953857422,-14.31702709197998,-12.749960899353027,-2.3050806522369385,-8.955613136291504,-6.555270671844482,-3.5476365089416504,-5.589235782623291,-5.241661071777344,-8.889854431152344,-6.297854423522949,-6.092008113861084,-1.252620816230774,-3.639165163040161,3.6704957485198975,0.006122990045696497,0.49801579117774963,0.48114705085754395,0.42994314432144165,0.4175548255443573,0.39079049229621887,0.3825024664402008,0.3800791800022125,0.39058855175971985,0.44747933745384216,0.4111570119857788,0.3867802917957306,0.42702773213386536,3202.6527124800346,5518.9453125,0.30360132334183676
126,03,01,02,-453.9464111328125,19.565872192382812,-32.20332717895508,-1.313378095626831,-14.172785758972168,-20.684539794921875,-4.434329032897949,-14.018625259399414,-6.258830547332764,-2.1739723682403564,-11.592573165893555,8.030156135559082,-1.558605432510376,10.824628829956055,6.861657619476318,7.066248416900635,5.049090385437012,2.418008804321289,-1.4278987646102905,2.105077028274536,0.024018673226237297,0.5171464085578918,0.4268743693828583,0.3379923105239868,0.2965906858444214,0.29706496000289917,0.3303772509098053,0.36149364709854126,0.36476898193359375,0.362201988697052,0.4101407527923584,0.4727843701839447,0.485246866941452,2985.21444473132,5392.283958013803,0.28263396280674846
127,04,01,02,-515.6903686523438,56.429996490478516,-8.771451950073242,14.118070602416992,8.31686019897461,-11.14622688293457,-5.864147186279297,-18.049413681030273,-5.715126991271973,-1.1280828714370728,-8.793461799621582,-2.875166177749634,1.1639363765716553,-3.036912441253662,-1.5383687019348145,-1.5925017595291138,-5.577832221984863,0.9673338532447815,-4.450249671936035,-1.694074034690857,0.012848763726651669,0.38447242975234985,0.4011513888835907,0.40908870100975037,0.36466652154922485,0.4124695062637329,0.42392972111701965,0.43366631865501404,0.47254449129104614,0.43797099590301514,0.44428855180740356,0.5000116229057312,0.4342197775840759,2682.3007916396637,5374.530635606374,0.13284483650662252
128,04,01,02,-542.8176879882812,21.365577697753906,-21.771060943603516,-0.15568897128105164,-7.958714008331299,-15.398508071899414,-9.66264533996582,-17.35152244567871,-9.009063720703125,-1.3535401821136475,-6.430356025695801,-3.555532693862915,-3.2068309783935547,8.888640403747559,3.64713454246521,6.420108318328857,3.3919129371643066,3.113067388534546,2.8496298789978027,3.2871482372283936,0.012925215065479279,0.41432347893714905,0.3368082344532013,0.3596660792827606,0.36703845858573914,0.3466215133666992,0.3536692261695862,0.3828341066837311,0.4806739389896393,0.4488298296928406,0.3426252007484436,0.3763512074947357,0.3946685194969177,2865.917760480463,5243.605818838443,0.27008709217767296
129,03,01,01,-647.4217529296875,62.52980041503906,-7.316895961761475,19.074378967285156,6.897953987121582,1.0779191255569458,1.1288104057312012,-6.880179405212402,1.666195273399353,-1.7972946166992188,-0.027941470965743065,-2.7307660579681396,-0.8910222053527832,1.1002203226089478,-2.1188061237335205,-1.6466864347457886,-2.8253631591796875,2.283647298812866,-0.34405338764190674,3.1603546142578125,0.003638811409473419,0.432888925075531,0.49917855858802795,0.4595160186290741,0.47993287444114685,0.5370168089866638,0.6394256949424744,0.5878602862358093,0.5319258570671082,0.4942982792854309,0.46074792742729187,0.44330304861068726,0.42440518736839294,2583.0208227250328,5501.305586454884,0.185084462955298
130,04,01,01,-681.9578247070312,48.438316345214844,-1.855394959449768,5.393028736114502,-3.4499387741088867,-6.6493425369262695,-13.231253623962402,-8.004596710205078,-10.01952075958252,-5.447962284088135,-9.345437049865723,-3.6758432388305664,-5.6586012840271,-2.6769940853118896,-3.6831014156341553,-5.7063775062561035,-3.7243194580078125,-3.6456961631774902,-4.758852481842041,-4.76149320602417,0.0018091982929036021,0.46357062458992004,0.4157187342643738,0.361421138048172,0.2918192446231842,0.27816346287727356,0.32421520352363586,0.5064125657081604,0.5538991689682007,0.44774359464645386,0.418364018201828,0.45885199308395386,0.45128825306892395,2688.223298872665,5067.358812235169,0.2488330905720339
131,04,01,01,-645.4562377929688,52.778865814208984,-9.05581283569336,1.8470823764801025,-0.5761533379554749,-11.185370445251465,0.052790407091379166,-11.53984546661377,-12.818055152893066,-2.5660977363586426,-3.584001064300537,-6.410445690155029,-3.9313995838165283,-4.995828151702881,-4.324923038482666,-4.517567157745361,-6.296835422515869,-3.309903860092163,-5.064295291900635,-6.605738162994385,0.004916985519230366,0.6053605675697327,0.6099745631217957,0.5081515908241272,0.4653640389442444,0.4436081349849701,0.4135316014289856,0.4166402518749237,0.43828779458999634,0.464827299118042,0.5489469766616821,0.5452089905738831,0.500040590763092,3240.9121769779695,5920.512251420455,0.22421304281655843
132,03,01,01,-573.0380859375,34.78804397583008,-15.152417182922363,4.311807155609131,-8.456978797912598,-12.135377883911133,-7.21413516998291,-15.473543167114258,-9.996845245361328,-4.372842788696289,-10.453511238098145,-1.004830002784729,-10.076944351196289,-1.5854946374893188,-5.684525012969971,-6.101304054260254,-2.641361951828003,-2.876893997192383,-3.278459072113037,-1.7752406597137451,0.008222677744925022,0.3620398938655853,0.3577868342399597,0.3655870854854584,0.37010473012924194,0.36089667677879333,0.33200305700302124,0.26085105538368225,0.29532554745674133,0.32894569635391235,0.3617740273475647,0.35821038484573364,0.3405933678150177,2203.618353800128,4320.222024356618,0.22963579963235295
133,03,01,02,-473.86651611328125,23.14695930480957,-28.146535873413086,-2.1088404655456543,-16.085603713989258,-15.504622459411621,-15.290027618408203,-16.51780891418457,-8.173626899719238,-2.7818307876586914,-3.7390544414520264,-0.7450435757637024,-3.1044974327087402,3.1277143955230713,-4.731517791748047,-0.6724162101745605,2.651589870452881,3.4611828327178955,3.706094741821289,0.07540596276521683,0.02121598646044731,0.38152119517326355,0.3561096787452698,0.30551522970199585,0.34006670117378235,0.35903143882751465,0.39946284890174866,0.3609461486339569,0.40826982259750366,0.3388928771018982,0.32514843344688416,0.3622191846370697,0.38754352927207947,2530.0796009108717,4794.98291015625,0.23264065036525974
134,04,01,02,-496.9968566894531,36.03580093383789,-25.423887252807617,-7.694705486297607,-5.208742618560791,-18.00293731689453,-12.966704368591309,-17.787477493286133,-20.39422607421875,-1.5068565607070923,-2.0957798957824707,-13.819608688354492,-2.08920955657959,-1.2757203578948975,-6.790273189544678,-1.316434621810913,-4.817943096160889,2.2145233154296875,2.250434398651123,7.351903438568115,0.015158895403146744,0.36562755703926086,0.35933002829551697,0.33996251225471497,0.4523192346096039,0.5040473341941833,0.4312986135482788,0.42296430468559265,0.512658953666687,0.47575634717941284,0.40386825799942017,0.4197540283203125,0.4208974540233612,3221.3574473468966,5772.582598638268,0.2860209715432961
135,04,01,02,-576.196533203125,51.36161804199219,-5.7303619384765625,3.9224252700805664,-6.612977981567383,-10.168428421020508,-17.951244354248047,-18.211090087890625,-15.96969985961914,-2.0747170448303223,-16.82077407836914,-4.536894798278809,-0.1925828605890274,-8.280168533325195,-1.3318490982055664,-7.257451057434082,-6.2401604652404785,0.13365726172924042,-5.337531566619873,-0.7540521025657654,0.006437195464968681,0.5340729355812073,0.4881933927536011,0.3456765413284302,0.33005499839782715,0.31533703207969666,0.41652005910873413,0.4050109386444092,0.3807755708694458,0.34483635425567627,0.2998865246772766,0.348327100276947,0.45391538739204407,2965.6702994924526,5335.501802884615,0.26715154962225274
136,03,01,02,-520.73681640625,43.219261169433594,-21.575288772583008,11.178240776062012,3.1217284202575684,-10.430447578430176,-3.398390531539917,-12.144580841064453,-3.912799835205078,-4.486415863037109,-9.395511627197266,-3.2492494583129883,-4.926851272583008,-0.21519151329994202,-3.0793421268463135,-4.65580415725708,-3.0173866748809814,1.7518726587295532,-2.059414863586426,2.430307149887085,0.011433693580329418,0.43249186873435974,0.4741677939891815,0.40601739287376404,0.37178096175193787,0.42607253789901733,0.4849400818347931,0.43467211723327637,0.4382057189941406,0.44644469022750854,0.4516443908214569,0.4375090003013611,0.4120602309703827,2624.655816490243,5277.385959855045,0.16182699548192772
137,03,02,02,-464.7113342285156,39.127105712890625,-14.675187110900879,5.732509613037109,7.67819881439209,-6.525848865509033,-11.222484588623047,-5.479536056518555,-14.926209449768066,0.18705525994300842,-6.669501781463623,-2.8808579444885254,-2.52010440826416,3.330151081085205,-6.089921951293945,1.2896645069122314,-2.238539457321167,-5.9479594230651855,-4.761471271514893,0.309309720993042,0.02207881212234497,0.5188493728637695,0.45451024174690247,0.4132359027862549,0.4033553898334503,0.4330342710018158,0.47387394309043884,0.40878698229789734,0.46874627470970154,0.49273449182510376,0.5358678102493286,0.5977661609649658,0.6313948035240173,2887.8545921749032,5815.5029296875,0.2286012327516234
138,04,02,02,-627.07177734375,68.13188171386719,1.4019883871078491,13.171281814575195,4.219940185546875,7.697185039520264,-11.776835441589355,-5.2746076583862305,-4.254772663116455,-11.224918365478516,-5.12716817855835,-2.8950276374816895,-1.12320077419281,-0.5057743787765503,-0.4830813705921173,-0.2144574075937271,-1.631697416305542,0.6232863664627075,-2.240609884262085,3.5460495948791504,0.0037958191242069006,0.5633631348609924,0.5705142617225647,0.5634587407112122,0.48597249388694763,0.5005154609680176,0.5400488972663879,0.4988305866718292,0.42806658148765564,0.44308191537857056,0.45271632075309753,0.4903255105018616,0.5986079573631287,2351.0691461676965,4964.0625,0.1531608737244898
139,03,02,02,-501.6055908203125,60.88534164428711,-11.46241569519043,10.24833869934082,5.45512580871582,-9.516963958740234,-6.717550754547119,-7.095228672027588,-14.219386100769043,1.021296501159668,-5.014230251312256,-7.41691255569458,-0.986405074596405,-3.6499557495117188,-3.7299723625183105,-3.294198751449585,-6.898950576782227,-1.7900129556655884,-2.908480167388916,-3.809792995452881,0.017116477712988853,0.4735972583293915,0.44692346453666687,0.3830447196960449,0.4216749966144562,0.4648583233356476,0.4954390525817871,0.4422803223133087,0.4472249448299408,0.49826639890670776,0.5970715284347534,0.6163048148155212,0.5263121724128723,2669.5910290010665,5195.86711379717,0.2984811075078616
140,03,02,01,-577.5533447265625,63.007755279541016,-3.44293212890625,13.534550666809082,7.662509918212891,-6.056014060974121,-1.6861915588378906,-5.874174118041992,-9.79299259185791,1.1092621088027954,-2.9056360721588135,-4.482367515563965,-0.3577789068222046,-0.5106408596038818,-4.376864910125732,-3.364748954772949,-3.899319887161255,-0.6999204158782959,-1.995321273803711,-2.8994717597961426,0.007222616579383612,0.4173596501350403,0.47613176703453064,0.45583078265190125,0.4281371235847473,0.47590720653533936,0.4596235752105713,0.4711301326751709,0.580811083316803,0.58931964635849,0.6532741189002991,0.5841419100761414,0.4870358109474182,2741.851563910797,5465.023178652108,0.3408526684864458
141,04,02,01,-723.9545288085938,67.63343048095703,17.512861251831055,18.906892776489258,9.386002540588379,13.995359420776367,6.600026607513428,-1.2406314611434937,-1.1123155355453491,1.5962549448013306,3.3781251907348633,-0.539396345615387,4.126928329467773,1.6395761966705322,3.88144850730896,4.3542656898498535,-2.854299545288086,3.8658595085144043,0.35624971985816956,3.7394955158233643,0.0016152779571712017,0.5586726069450378,0.5904018878936768,0.6338474154472351,0.5877945423126221,0.5555802583694458,0.554372251033783,0.5093342661857605,0.48910778760910034,0.44943666458129883,0.4786337912082672,0.5435884594917297,0.55732661485672,2652.777428968013,5788.674168938758,0.20167326447147652
142,03,02,01,-698.2339477539062,96.92103576660156,11.07062816619873,18.87015724182129,20.434696197509766,5.1482696533203125,-4.586263656616211,-5.080347061157227,-10.94549560546875,-1.0941647291183472,-2.4527173042297363,0.1131260097026825,1.307018756866455,-0.023404862731695175,-5.618426322937012,0.6295901536941528,-0.5279076099395752,-3.608975410461426,-3.854417085647583,-0.30618149042129517,0.0017453964101150632,0.4201733469963074,0.42731407284736633,0.3913281261920929,0.42566820979118347,0.463415265083313,0.4989626109600067,0.5195065140724182,0.5217352509498596,0.4823729693889618,0.4884120225906372,0.5409693717956543,0.47614505887031555,2406.1428142543746,4887.5885009765625,0.2370029025607639
143,04,02,02,-744.3558349609375,72.49137115478516,12.979535102844238,21.661439895629883,8.51594352722168,2.635540723800659,-1.1015151739120483,-1.023327112197876,-0.9150526523590088,1.4829622507095337,0.7018981575965881,1.3019804954528809,-2.7345309257507324,4.027285099029541,0.197770357131958,5.231414318084717,-2.938859224319458,2.9740874767303467,-0.44953250885009766,0.7846632599830627,0.0012051679659634829,0.5837922692298889,0.5764096975326538,0.5695333480834961,0.5652354955673218,0.5551149845123291,0.5679489374160767,0.5525149703025818,0.6000385880470276,0.6392045617103577,0.5746872425079346,0.5503813028335571,0.5934654474258423,2744.6780376262473,5784.0576171875,0.2148501327614379
144,04,02,02,-603.0675048828125,49.45830535888672,7.744081974029541,8.559605598449707,1.840219259262085,3.7580316066741943,-2.0410983562469482,-1.4126126766204834,-5.048722267150879,-4.784650802612305,-0.3992576599121094,-0.6139472126960754,-2.034454345703125,-0.02997981198132038,-0.25197285413742065,2.3622899055480957,-2.522372245788574,1.1622023582458496,-2.2508394718170166,0.8865230083465576,0.0059066032990813255,0.5292848944664001,0.545708954334259,0.5467445850372314,0.5411103963851929,0.5508130788803101,0.5694059133529663,0.5522034168243408,0.6076743602752686,0.58894944190979,0.555379331111908,0.5015465617179871,0.5072786211967468,2868.2798782121295,6053.446960449219,0.19984944661458334
145,03,02,02,-596.791259765625,49.54842758178711,-6.384744167327881,6.006226539611816,-1.6680140495300293,-0.8125203251838684,-12.428632736206055,-8.426094055175781,-11.485937118530273,-8.588349342346191,-1.0570062398910522,-6.682465076446533,-2.2655489444732666,-3.441629648208618,-7.103387355804443,-0.47583258152008057,-7.76138162612915,-2.6403732299804688,-3.1710972785949707,-4.597750186920166,0.006442013196647167,0.441989004611969,0.5221130847930908,0.5644586682319641,0.46951788663864136,0.5101032853126526,0.5445889234542847,0.5444661974906921,0.5142468810081482,0.4320959746837616,0.4180431365966797,0.5231659412384033,0.48938697576522827,3136.796673930446,5950.206367924528,0.3326822916666667
146,03,02,02,-533.1309814453125,51.810367584228516,-3.2586915493011475,19.23866081237793,11.644256591796875,1.7991291284561157,4.280833721160889,5.7844061851501465,-1.6351453065872192,6.6562395095825195,1.5929627418518066,5.345147609710693,3.3978984355926514,4.173738479614258,4.234831809997559,5.169667720794678,2.804788589477539,2.1744980812072754,4.519047737121582,3.9039924144744873,0.013919975608587265,0.5205307602882385,0.581658661365509,0.6144323945045471,0.5462467074394226,0.5305051207542419,0.5166656374931335,0.523088276386261,0.5754976272583008,0.5617024302482605,0.5345430970191956,0.49654823541641235,0.48517751693725586,2139.8358731831254,4302.935236150568,0.11464146205357142
147,03,02,01,-606.6057739257812,71.78009033203125,-7.868809223175049,15.58089828491211,15.031400680541992,0.6177705526351929,-0.951521635055542,-0.8502315878868103,-3.1154637336730957,-0.3434115946292877,1.0893580913543701,2.6434648036956787,-0.4117283821105957,1.2347277402877808,0.8374186158180237,-0.4318426549434662,-0.21053287386894226,-1.6649034023284912,1.4253332614898682,-1.6033117771148682,0.0050668236799538136,0.4967506229877472,0.5041578412055969,0.4712170362472534,0.5095331072807312,0.4725859463214874,0.40477970242500305,0.4000875949859619,0.46036019921302795,0.5868601202964783,0.6725136041641235,0.5703274011611938,0.4754582941532135,2275.182742441372,4956.82373046875,0.177520751953125
148,03,02,01,-656.41357421875,62.5349006652832,-2.67199444770813,13.244526863098145,1.4966151714324951,0.1548110395669937,-5.993005752563477,-6.966433048248291,-14.094070434570312,-2.9991211891174316,2.0530176162719727,-6.697471618652344,1.6321367025375366,-3.8605852127075195,-0.941611111164093,1.8644026517868042,-7.036062717437744,-1.7264773845672607,-1.2235629558563232,-3.0525434017181396,0.0037504357751458883,0.5489575266838074,0.5685577988624573,0.5594913959503174,0.4816339612007141,0.44394373893737793,0.45876994729042053,0.4834057688713074,0.5725971460342407,0.5738762617111206,0.5608296394348145,0.6139777302742004,0.563446044921875,3130.72103328836,5861.605296415441,0.3223198784722222
149,04,02,01,-696.0371704101562,56.80268478393555,23.242807388305664,20.643041610717773,7.075868606567383,7.731557846069336,3.4542994499206543,2.693720817565918,-1.8538020849227905,-1.7302038669586182,3.7374515533447266,-0.7532255053520203,-2.640424966812134,-2.286940336227417,2.0684609413146973,3.614238977432251,-2.7065727710723877,1.2079248428344727,-2.3144114017486572,1.7258999347686768,0.0020752805285155773,0.4762340486049652,0.4875541627407074,0.44905999302864075,0.46297669410705566,0.48788779973983765,0.5220809578895569,0.46902012825012207,0.44966813921928406,0.5275443196296692,0.6290578246116638,0.6341449022293091,0.5478867292404175,2867.672009523534,5802.353802849265,0.18818933823529413
150,04,02,01,-776.6055908203125,66.37906646728516,14.292612075805664,18.883981704711914,11.45378589630127,6.169123649597168,1.4951869249343872,-4.079505443572998,-3.4555141925811768,7.024431228637695,2.591872453689575,1.558886170387268,-2.9017069339752197,2.578232765197754,1.7367113828659058,5.4028639793396,-2.2606887817382812,3.854064464569092,1.5241584777832031,2.9219186305999756,0.0007938429480418563,0.4847211241722107,0.5375029444694519,0.6051695942878723,0.6095532178878784,0.5735350251197815,0.66438889503479,0.5909210443496704,0.6416527628898621,0.7073701024055481,0.6269497275352478,0.6191195845603943,0.5253588557243347,2948.8211593137744,6047.214428346549,0.2570982975746269
151,01,02,01,-764.1149291992188,66.74787139892578,15.638129234313965,20.96204376220703,12.472179412841797,7.247753620147705,-0.4430718421936035,-3.9033241271972656,-0.8424950838088989,2.2267088890075684,-5.9669928550720215,2.7018988132476807,-0.3558928072452545,-0.10762080550193787,0.19345995783805847,1.658060073852539,-0.5294037461280823,1.9130053520202637,-3.5927531719207764,3.615875244140625,0.0009953428525477648,0.54757159948349,0.6036539673805237,0.6517991423606873,0.6361408233642578,0.5732781887054443,0.5671231746673584,0.5663634538650513,0.6158862113952637,0.5556425452232361,0.5378918647766113,0.5606775879859924,0.5623980760574341,3244.640751921131,6157.524108886719,0.2668863932291667
152,01,02,01,-608.8941040039062,69.62979888916016,3.5474720001220703,13.885393142700195,8.195064544677734,-2.240391969680786,2.0015017986297607,-6.414340496063232,-10.413991928100586,-0.4405037760734558,0.10120029747486115,-2.800184965133667,-3.401387929916382,1.9893865585327148,-1.48047935962677,-0.4072332978248596,-0.7197975516319275,1.2128303050994873,-1.0904630422592163,-1.2264748811721802,0.006432837340980768,0.47569215297698975,0.5075821280479431,0.5137477517127991,0.4764871895313263,0.500026524066925,0.5759456753730774,0.6148921847343445,0.6656135320663452,0.583842933177948,0.5317245721817017,0.5272164940834045,0.47860071063041687,2735.398556948173,5534.585336538462,0.3297870342548077
153,01,02,01,-636.3217163085938,69.15096282958984,-2.7197492122650146,12.725104331970215,10.250941276550293,-1.7510828971862793,0.824192225933075,-1.4117799997329712,-4.043933868408203,-0.9306722283363342,-1.8096210956573486,0.7453785538673401,-1.1931917667388916,1.588930368423462,-0.14878913760185242,0.982125461101532,0.7101317048072815,-1.7316464185714722,2.3537652492523193,2.385507583618164,0.004336016718298197,0.47276443243026733,0.5437772870063782,0.6047045588493347,0.5584034323692322,0.5436848402023315,0.5819606781005859,0.5248812437057495,0.5971889495849609,0.5336654186248779,0.5087977647781372,0.5421768426895142,0.5451424717903137,2587.433034692494,5424.302359803082,0.2432978381849315
154,01,02,01,-697.9841918945312,55.22848892211914,0.3238629996776581,12.77537727355957,7.39614725112915,0.8662237524986267,-3.550276041030884,-2.828331470489502,-11.305532455444336,-2.5249266624450684,0.4961044192314148,-2.722926378250122,1.6458003520965576,-3.431964159011841,0.1403563767671585,1.0731594562530518,-4.3556718826293945,-1.5837712287902832,-1.5930085182189941,-0.6593611836433411,0.0022568542044609785,0.6570265293121338,0.6130808591842651,0.5703670382499695,0.560357391834259,0.5509419441223145,0.5308827757835388,0.5890448689460754,0.6403449773788452,0.6447526812553406,0.608319878578186,0.6119285821914673,0.6059008240699768,3435.999038320546,6264.05396361451,0.32623675152972026
155,01,02,01,-643.6222534179688,74.63269805908203,9.768424987792969,19.627887725830078,16.998699188232422,7.7044572830200195,9.646175384521484,-5.1184892654418945,-4.535581111907959,6.897810935974121,-1.310788869857788,1.0233556032180786,5.080188274383545,2.7070021629333496,2.1324615478515625,0.8888605833053589,-1.0677794218063354,-0.5652163624763489,-0.17550727725028992,3.4867846965789795,0.003919215872883797,0.5206014513969421,0.5316032767295837,0.506290078163147,0.5051645636558533,0.47884640097618103,0.47972121834754944,0.49042385816574097,0.5875929594039917,0.6453661918640137,0.5826748609542847,0.5527250170707703,0.5435577630996704,2206.2062810151,5161.87199971762,0.15031708866716867
156,01,02,01,-614.9287719726562,57.04357147216797,-3.021512508392334,10.985645294189453,3.9061455726623535,-2.139592170715332,-12.366039276123047,-6.327237129211426,-3.476736068725586,-8.206357955932617,-2.268831491470337,-2.2955594062805176,-5.299667835235596,-0.5227511525154114,-6.265928268432617,-1.4169120788574219,-4.972551345825195,-2.5970675945281982,-2.2393925189971924,-4.728877544403076,0.003993059974163771,0.47090646624565125,0.4525338411331177,0.45254436135292053,0.47689318656921387,0.5662769079208374,0.5357061624526978,0.4083563983440399,0.3870004415512085,0.4544558525085449,0.46239808201789856,0.4585922062397003,0.4896999001502991,2830.319171734539,5327.950332948825,0.21375576761744966
157,01,02,01,-629.2694702148438,53.90895080566406,-8.451417922973633,5.905186176300049,11.671300888061523,-8.150861740112305,-1.9909439086914062,-4.065898895263672,-11.002564430236816,-5.020451545715332,0.03978469967842102,-3.8297088146209717,-2.9717018604278564,-0.4774961769580841,-5.634337902069092,1.4821408987045288,-6.613664150238037,-3.629943370819092,-3.0695817470550537,-2.280656099319458,0.005911759566515684,0.5141324996948242,0.5621088147163391,0.6001362204551697,0.5806359052658081,0.5849977731704712,0.5736163258552551,0.5196985006332397,0.45982539653778076,0.46099379658699036,0.47310397028923035,0.4841984808444977,0.5883389711380005,3141.093836738897,6027.942585495283,0.333695705581761
158,04,02,01,-727.1753540039062,69.5711669921875,10.437604904174805,12.411134719848633,10.766111373901367,4.606822490692139,-3.414193630218506,-3.369992971420288,-1.157326340675354,0.37085196375846863,1.183785080909729,-1.2223179340362549,2.926081418991089,0.5674189329147339,-0.40353497862815857,3.01652455329895,-4.438047885894775,1.174007534980774,0.792342483997345,0.9886441826820374,0.001870458945631981,0.5419524908065796,0.5129486322402954,0.5229803323745728,0.5961236357688904,0.589130699634552,0.5737157464027405,0.5854303240776062,0.5906347632408142,0.5947467684745789,0.5934851765632629,0.6540554761886597,0.6193509697914124,2883.67222204338,5800.596915635487,0.26050951656879195
159,04,02,01,-707.0506591796875,76.18284606933594,9.966262817382812,10.49084186553955,7.302401065826416,-0.3227548897266388,-4.355177402496338,-11.541667938232422,-5.876631736755371,-1.214377760887146,-6.23920202255249,-4.147601127624512,0.906102180480957,-5.120236873626709,-1.91310453414917,2.8726589679718018,-9.201437950134277,0.04472286254167557,-2.405841588973999,-2.4224853515625,0.0017261883476749063,0.4719383418560028,0.5102392435073853,0.4381179213523865,0.4405463635921478,0.5255173444747925,0.5035865902900696,0.4472297132015228,0.4813525676727295,0.5210517644882202,0.5856212973594666,0.6068995594978333,0.53635573387146,2911.1496495352185,5681.88045726103,0.250070210375817
160,03,02,01,-577.68994140625,54.46182632446289,-1.4164557456970215,13.57290267944336,9.460748672485352,1.9942283630371094,4.357170581817627,-6.874316215515137,-7.804007053375244,3.2056586742401123,-1.4609657526016235,-2.6394882202148438,5.232728481292725,-1.6965237855911255,-1.3122462034225464,0.0035244368482381105,-1.8685728311538696,0.5698348879814148,-4.210329055786133,-0.4681556224822998,0.009356231428682804,0.5417600870132446,0.5705873966217041,0.5849800705909729,0.6271358728408813,0.675535261631012,0.6399593353271484,0.5295631885528564,0.5247737169265747,0.5309335589408875,0.5389085412025452,0.5706374049186707,0.5677759647369385,2917.3782665506337,6132.369140625,0.19687825520833332
