label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
03,-427.98282,16.196817,-52.6127,-4.320773,-4.2967014,-18.543905,-24.503761,-9.342746,-15.572347,11.830771,-0.088167004,14.833461,18.314598,3.644601,-1.0822431,-8.235417,1.6187931,5.0399637,-2.909744,-5.1397448
03,-459.6396,13.969321,-49.96063,-5.275655,-8.249881,-17.794067,-18.663145,-10.645667,-18.036638,3.4452243,-11.407423,4.6672726,14.802571,13.088152,10.00579,-6.0388675,-4.150962,3.23308,1.741737,-1.3250778
03,-456.16742,10.263691,-50.682514,-5.3566933,-8.1726265,-23.230803,-18.209122,-14.102618,-13.324085,3.7382836,-11.311991,7.4034004,14.644237,17.715145,9.392974,-3.2777426,-4.968768,-0.3223218,-1.2625695,0.9616061
03,-442.14587,21.132294,-47.54964,-3.617675,-4.674585,-25.152605,-19.293364,-11.864831,-11.120485,4.091405,-11.637288,5.062301,13.498133,15.965737,9.212105,-3.8638067,-4.3861527,-0.89649904,-3.619789,-0.72820693
04,-748.58167,53.15247,-1.8803741,12.089657,3.4420674,-3.9321463,-11.841842,-7.8311167,-4.2839704,1.1788796,-3.4445143,-2.5429947,-4.176083,-2.075788,-5.394904,-0.2058052,-8.820241,0.17883985,-4.4904,-3.8396463
04,-727.4228,56.39249,-10.894241,16.118221,3.7862768,-9.660383,-13.455429,-9.731006,-2.8471577,0.98530674,-7.6879053,-4.377077,-2.712547,-1.3893,-7.0608788,-2.4424963,-8.775186,-2.3379378,-5.3448143,-6.9355373
04,-714.3237,49.87296,-4.660816,1.4896795,-1.631346,-10.160214,-12.900234,-13.282911,-7.2685676,-1.7358519,-7.3675733,-2.9461913,-5.8311424,-7.0777297,-3.9084024,-5.5596347,-7.988029,-2.3434317,-7.4810343,-7.213963
04,-743.3496,54.112003,-3.0369394,3.0607681,1.5496992,-8.513637,-13.654832,-10.995148,-6.050106,0.12206094,-6.816121,-2.6488585,-5.107862,-5.06745,-3.9416556,-4.4214115,-8.882737,-1.6979876,-6.255774,-5.0100646
04,-508.10138,14.972881,-38.476665,4.879953,-2.687746,-19.668484,-3.8748906,-12.300154,-8.823279,7.2752204,-12.019125,3.1719012,5.2818074,3.1462371,12.058558,8.440739,10.488097,10.054658,-3.3029134,-9.548208
04,-696.55304,35.70553,-15.779986,4.736333,-5.264705,-15.448764,-10.032771,-13.716868,-6.1820536,5.79486,-6.957141,0.2162927,0.48284292,2.0199292,3.9041657,3.555431,1.0650756,6.9294806,-2.5548186,-2.4182756
04,-514.78,27.815224,-21.182404,-2.2631745,-8.61993,-16.478916,-7.635567,-13.059815,-7.594562,0.79469305,-14.302806,-5.082489,2.125904,6.471363,9.882494,9.1567,7.457963,5.9349303,-5.1314807,-2.5152326
04,-559.5536,26.72244,-33.79416,3.5187953,-6.940023,-26.156446,-16.106836,-19.173811,-12.341079,9.159595,-17.332745,-1.6798115,-1.3636676,-8.527297,0.37476963,-11.856011,-2.5472674,4.1425176,-1.068949,3.9601402
01,-650.5908,72.07697,6.116633,18.219233,9.755122,-1.9648501,-6.437412,-7.2385545,1.799094,-3.8079457,-3.7917209,-0.64187574,2.0312252,-4.851877,-0.523199,1.2452823,-6.924302,1.2206799,-3.5812223,-0.92255324
01,-647.79486,75.2706,7.0518503,19.314108,10.219831,-1.618229,-6.542662,-7.6666675,3.208059,-2.5758154,-3.0378523,1.809357,4.0225635,-5.2465687,1.5618217,1.6876284,-4.678452,4.9190254,-2.344354,-0.19599405
01,-648.4485,65.08158,7.2795177,12.784911,10.26812,-1.9429469,-9.30079,-10.985392,-1.8308364,-5.146339,-5.6798954,-2.5609312,0.3107917,-6.1778955,-3.6717117,0.1236704,-7.959217,0.042113874,-4.000876,-4.2967896
01,-647.87213,73.30627,12.368462,16.9738,8.443532,-0.35635334,-7.4604797,-6.7849007,4.166205,-5.39876,-2.0026162,1.645336,1.600822,-3.6946816,1.4695789,0.93393457,-5.037138,4.2363477,-3.2540007,0.016941473
03,-651.6667,74.43417,-4.834933,22.369509,12.267474,2.5154796,-3.4041445,-6.6728377,1.6011546,4.6501155,-1.5087091,3.5749757,5.0821524,-4.097554,0.7797467,7.023483,-4.4737244,5.274377,0.45089468,-1.6785587
03,-636.65106,77.45776,-5.906013,15.380358,8.175317,-5.70239,-8.212568,-8.525366,1.165069,-0.66261864,-5.4888926,2.2717636,1.9417995,-3.1521645,0.08020284,-0.30213562,-6.071941,1.258682,-5.5830774,-1.860167
03,-613.3112,72.52812,-8.795772,15.201201,7.432541,-1.8870285,-10.766644,-10.384266,-0.65065074,1.2943336,-7.2665334,1.7025328,4.2061706,-5.895901,0.27086073,2.127245,-7.764906,1.8438712,-4.3723154,-3.1618242
03,-613.3112,72.52812,-8.795772,15.201201,7.432541,-1.8870285,-10.766644,-10.384266,-0.65065074,1.2943336,-7.2665334,1.7025328,4.2061706,-5.895901,0.27086073,2.127245,-7.764906,1.8438712,-4.3723154,-3.1618242
03,-481.04062,65.41603,-11.871127,8.076042,7.40709,-13.407977,-13.526135,-8.433464,-10.450855,1.8516862,-4.932119,0.55863357,5.3054276,-1.9963673,-0.4139782,2.9372838,-5.9372888,3.0111601,-1.1529235,-0.2889394
03,-434.78232,48.842216,-13.023741,13.595754,3.3792136,-12.0986805,-14.801668,-6.1829257,-8.024718,-0.4107722,-6.390615,-1.4885854,0.46163204,-4.26034,0.11349518,0.27051085,-6.2723613,1.7224398,-3.6058712,0.04030872
03,-489.42673,64.58872,-18.970385,9.759053,6.496311,-17.216034,-11.0039835,-11.104671,-11.73487,3.123292,-10.048351,-1.0574312,0.29497325,-3.7983549,-5.610702,-1.04909,-9.89578,-0.24231867,-3.2684846,-5.0479136
03,-452.12085,49.08792,-11.94991,6.3267717,8.339475,-9.8520775,-17.244835,-3.129912,-8.272102,0.5010146,-4.6251493,-2.8288238,2.439558,-3.4574807,-0.5479546,1.4098347,-10.356541,1.6542987,-3.6264355,-1.7939972
04,-722.23987,72.08503,1.8299735,11.394399,7.2881904,-1.874722,-4.7653484,-10.560981,-6.385909,-1.8074026,-5.497447,-5.509152,-1.2446498,-2.5811715,-2.8095899,0.18282725,-7.094686,-1.125997,-0.99595773,-2.6423578
04,-695.0024,81.3012,7.401874,17.695696,14.606563,-0.7394459,0.1915915,-9.560525,-3.8911366,1.3063444,-3.6538787,0.19703998,3.8900561,-1.2114999,0.023514772,4.327179,-7.164253,1.4304081,0.7202951,-0.9150159
04,-707.05066,76.182846,9.966263,10.49084,7.302401,-0.32275495,-4.3551774,-11.541668,-5.8766317,-1.2143778,-6.239202,-4.1476016,0.9061025,-5.120237,-1.9131047,2.8726592,-9.201438,0.04472266,-2.4058416,-2.4224854
04,-623.72705,74.632,-2.655353,14.574364,7.263278,-9.139997,-6.4060607,-13.081069,-9.573004,-1.0080543,-7.979061,0.14977662,0.27246734,-7.7958355,-2.9902596,0.5172877,-11.687413,0.5405388,-2.4911337,-2.8331811
04,-595.65594,74.09474,-9.417401,14.8355665,13.288704,-11.07792,-17.04836,-7.85482,-18.226393,-8.599925,-12.562161,-6.922262,-3.1948946,-7.4057655,-5.825479,-1.4933712,-6.930726,-0.7733092,-5.160101,-0.56570864
04,-601.03436,60.92427,1.2492052,13.048798,9.865253,-10.200896,-9.733721,-4.272712,-10.682948,-1.5689578,-7.02538,-6.460744,-0.5034755,-3.445364,-4.3470144,0.39097098,-5.6540313,1.8604624,-0.101043515,1.0677186
04,-567.23065,55.67728,2.216265,10.803561,8.052664,-2.0634012,-14.668297,-8.0047865,-10.572226,-6.0213814,-8.94624,-5.8705764,0.8532208,-4.742331,-3.3702443,1.4296634,-8.741323,0.3053434,0.5705466,-1.4096751
04,-596.8245,56.210533,1.2353044,11.67612,11.481051,-9.129933,-14.625809,-6.0477,-16.523523,-4.685048,-7.674751,-7.556364,-2.5033371,-5.6426616,-8.976337,-0.11004202,-9.86878,-0.54813707,-0.59797466,-2.8041286
01,-689.0089,63.685825,8.494853,22.280693,6.868987,2.5768294,5.4668226,-8.61981,2.3204405,-1.3712376,1.8717825,-3.5633063,0.33842427,3.389585,-1.9783828,0.80266035,-0.40308625,3.28743,-0.038935736,3.1763067
01,-681.28516,68.115555,7.2580137,22.39818,6.494248,1.2638223,5.5170918,-7.1325054,0.92610574,-1.3949358,0.7885129,-1.781029,-0.41801384,2.256219,-2.786846,-1.1156934,-1.1197772,3.8812497,0.7296868,2.1788788
01,-683.8106,63.965412,11.357069,20.676153,6.4596105,2.7487311,2.6632512,-8.675089,-1.4278744,-2.550219,-0.26119697,-2.9215965,0.41711137,0.18560572,-3.5014505,0.03212838,-1.3331714,4.200438,-0.19953275,0.90033287
01,-674.7753,65.17508,8.586576,20.967855,5.4541645,4.3002105,3.2626774,-6.906722,-1.5377384,0.06642929,1.7041446,-1.6964048,1.6142944,0.7825571,-3.0670967,0.08956455,-1.1210335,4.679188,0.09438451,3.0379837
03,-647.42175,62.5298,-7.316896,19.074379,6.897954,1.077919,1.1288102,-6.8801794,1.6661953,-1.7972946,-0.027941572,-2.730766,-0.89102215,1.1002203,-2.118806,-1.6466864,-2.8253632,2.2836473,-0.34405342,3.1603546
03,-639.822,55.356247,-8.063863,21.948074,5.6498413,-2.0514326,1.350029,-5.5339937,0.3503924,-0.28650856,-0.28097942,-2.9192863,-0.5965702,1.0939043,-0.5362287,-2.2075067,-2.4213212,2.492637,-1.3851955,2.145229
03,-657.48987,58.965137,0.58841187,19.287745,9.234661,-0.8927236,1.1591825,-7.1129117,0.5498732,-1.5362722,-1.7197666,-2.1691055,-2.369344,2.2775803,-1.4307092,-2.957861,-3.33706,2.4558527,-3.3566911,2.5432265
03,-628.42096,51.95981,-7.700914,14.581602,8.452468,-3.612227,-3.0663378,-9.373436,-0.89672923,-2.6210625,-2.1383073,-1.4655206,-1.937597,2.0623887,-1.2685436,-2.066448,-2.048208,2.6147003,-1.1597617,3.2993143
03,-539.1763,49.986023,-21.756937,8.968161,2.3494084,-9.245989,-0.5766801,-10.987699,-1.6982967,-2.5743022,-7.063559,-4.116734,-2.3372636,2.0792,-1.9222244,-2.210661,-2.2284505,2.7485626,-0.22613746,5.571924
03,-549.45245,47.36375,-21.177582,16.023361,2.3949654,-6.2673874,2.5457768,-5.0907364,-0.5098154,-1.8073959,-5.014489,-2.1676705,-2.2576094,2.8259854,-1.2737738,-2.1049001,-1.217189,1.2831519,-0.40465143,3.841972
03,-520.7368,43.21926,-21.575289,11.178241,3.1217284,-10.430447,-3.3983905,-12.144581,-3.9128003,-4.486416,-9.39551,-3.2492495,-4.9268513,-0.21519136,-3.0793421,-4.655804,-3.0173864,1.7518727,-2.0594146,2.4303071
03,-542.857,50.076523,-23.358576,9.514232,1.1458148,-11.2716465,-4.1482697,-12.759135,-4.7578206,-2.4611895,-10.034779,-5.176169,-6.0193577,0.5698541,-2.2144043,-2.8568184,-1.6785363,1.0125079,-1.6639334,4.2992425
04,-724.4121,62.084866,15.851793,19.472147,13.721143,7.0083423,3.4924524,-3.7990007,-0.5962146,-0.6381595,0.43008533,-6.682767,2.2367692,0.6155403,1.2291518,-0.21455342,-1.6492157,4.2580647,1.5116801,4.6579056
04,-733.25366,71.16345,11.89623,23.808653,8.066181,4.684564,4.917704,-3.8751364,1.2133813,-2.2710311,0.36837745,-2.2361407,1.4273497,0.89330417,0.610284,0.027297152,-0.41746718,2.9164474,0.94082147,4.3442044
04,-729.0489,60.67397,15.85863,19.289646,11.596493,7.2426605,3.8551605,-7.7899756,-2.186598,1.5117451,0.036283962,-1.8623552,-0.5145486,2.077391,0.4934513,-0.1384023,0.34056377,3.973489,-0.008862031,3.9286325
04,-726.7653,71.65312,14.4901,19.625902,11.6368265,7.5335617,-0.18582813,-8.358484,-3.0380995,2.3159888,2.666275,-6.9394665,1.4710741,2.3154492,1.011249,0.7931345,-0.057068653,7.228445,5.2591352,5.5611978
04,-634.928,61.435093,-8.335467,16.37879,10.065739,-3.9474304,-5.2752147,-17.589527,-2.2483807,3.36925,-7.7268004,-4.4646072,-0.60205275,0.6840384,-0.7509652,-1.6026238,-1.6614826,7.178042,6.5223274,8.879411
04,-631.6744,57.914677,-4.698516,16.830727,8.467435,-2.5829268,-2.4650118,-16.598372,-6.359064,3.0314791,-4.9493265,-2.9587574,0.42714414,1.5698179,0.43573627,-0.22422324,-2.7329297,6.4252095,3.7997847,7.0664334
04,-665.1787,59.652073,-1.5050042,16.209143,9.627073,-0.28686753,0.8188288,-11.621492,-3.891061,5.604988,-7.5784383,-1.2548366,-0.31928796,2.4024796,-0.6016736,-0.999678,-1.6378253,4.4537907,0.7483615,4.5259304
04,-634.6459,67.9895,-2.5960355,16.858639,9.476204,1.0472587,-3.4463143,-21.608288,-6.917244,8.107928,-7.9720435,-4.6579676,0.021739196,4.182817,1.8650366,-0.23225002,-4.24422,7.2650366,2.983595,6.6038475
01,-736.3885,92.46928,21.520746,32.3576,21.693514,9.901165,4.853368,6.0508695,6.491067,7.0563045,-0.5567614,8.905303,5.7495785,3.7400715,4.6723433,3.5613744,4.470816,5.625065,-1.2692072,8.221634
01,-774.7598,78.3724,13.875871,21.51313,12.889551,5.232937,0.850056,-1.1894157,4.822418,2.9648743,-6.161982,6.914447,1.9333543,-0.53393173,2.6116033,-0.7367263,0.29588184,2.5505292,-6.4206185,4.1785836
01,-764.1149,66.74788,15.638129,20.962044,12.472179,7.2477536,-0.44307148,-3.9033241,-0.8424953,2.2267091,-5.966993,2.7018993,-0.35589254,-0.10762069,0.19345999,1.6580601,-0.5294031,1.9130058,-3.5927532,3.6158752
01,-760.55835,71.60296,12.793593,21.500914,11.444059,4.3887587,0.9612632,-3.2695503,-0.24924763,2.1829424,-5.30617,3.6854148,0.04162651,1.5836773,1.1132531,0.8983999,1.0546182,0.46815628,-3.7523868,4.275145
03,-698.23395,96.921036,11.070628,18.870157,20.434698,5.1482697,-4.5862637,-5.080347,-10.945496,-1.0941644,-2.4527173,0.11312612,1.3070188,-0.02340473,-5.618427,0.62959015,-0.52790713,-3.6089756,-3.8544176,-0.30618158
03,-664.79297,77.22253,1.0989497,16.192284,18.686382,0.6774957,-4.4581337,-3.7756922,-2.7982674,3.5992959,-2.3225312,-1.404487,-1.3186004,3.3761785,-1.3786023,1.2537255,0.7153639,0.7136739,-4.656825,3.5338478
03,-706.4238,68.53697,5.3180733,15.285588,16.411543,4.9036617,-4.973601,-4.2771573,-3.774305,3.512723,-6.6605997,0.8131625,-0.7952601,-0.6325264,0.33852443,0.75423306,-1.170385,0.5194728,-4.5821123,1.904099
03,-650.6809,66.69045,-4.8621306,14.834409,13.167322,1.1338907,-5.0998797,-10.926641,-8.216942,3.6879973,-5.033248,-4.798954,1.1656903,0.35759076,-4.1008954,2.2035534,-1.9918581,-0.8709049,-5.950035,-0.061728414
03,-481.03824,57.143562,-17.73231,2.9200876,7.2596803,-12.401441,-15.324486,-7.537305,-14.808435,-1.5283331,-1.6318221,-4.19473,-5.2671037,2.5556664,-7.270433,1.4874986,-4.299845,-5.0852804,-2.9583397,-2.2634246
03,-476.6065,79.52771,-18.558826,4.6260157,9.066346,-16.375147,-17.666553,-6.873119,-18.787123,-4.6233478,-2.3316345,-6.698276,-5.2460117,1.1854436,-7.6915474,0.166655,-5.1776304,-8.171184,-5.2254763,-1.162574
03,-464.71133,39.127106,-14.675187,5.73251,7.678198,-6.525849,-11.222485,-5.4795375,-14.926209,0.18705513,-6.669502,-2.8808577,-2.5201044,3.330151,-6.089922,1.2896647,-2.2385397,-5.9479594,-4.7614717,0.30930957
03,-506.14844,60.92654,-9.189877,6.4018183,9.899548,-3.917979,-10.17672,-10.525535,-15.92035,-1.2242751,-4.4813075,-3.6424322,-0.77905506,2.5623324,-7.305006,2.8421013,-6.4194694,-6.236219,-2.0196652,-1.0155767
04,-804.71674,74.76654,12.224953,25.096935,18.830795,12.212209,0.34726965,-7.1059484,-1.8981743,4.7712235,-0.09892435,2.5701256,2.8681517,1.2036219,-2.259227,3.9883115,-0.81803524,1.6533785,-0.9077338,2.05247
04,-822.8525,56.70458,9.79317,18.836094,12.104293,8.895928,-4.132243,-6.1330786,-0.28808475,1.0165887,-0.327241,1.4937304,1.6420723,-0.29758233,-2.2883964,1.1023328,0.37579373,-1.8773427,0.17944975,2.1415663
04,-793.5626,54.72956,12.879102,19.057083,10.902158,12.585984,0.24723157,-6.7282248,-2.8404055,2.3455338,-1.7232231,-0.90768015,2.5711067,-2.7452645,-2.83448,2.0152757,0.58442193,-2.8315759,-0.62319934,0.26778382
04,-818.92426,66.4403,22.064114,26.341099,15.830629,15.551849,2.8938687,-4.7785563,-0.205808,7.9208703,-0.4926578,3.5609152,3.716603,-1.1218312,-2.7876189,3.2103283,0.04851623,1.1084534,-1.3920166,1.4992378
04,-708.6195,84.941444,5.7724686,24.563795,17.595795,5.762541,-8.902413,-7.5690446,-9.426047,-1.4550318,-0.8472235,-8.065443,-0.41074076,2.2128556,-4.838745,1.7932768,-1.1052085,-1.1473315,-3.5130978,1.1190329
04,-692.0805,73.39614,1.0090708,24.531054,19.57995,4.374349,-11.4889345,-5.292997,-6.2182817,-1.3212812,-3.5857377,-8.284162,-3.4422493,-2.0115201,-2.3699396,0.8067518,-1.8848718,-1.7743133,-4.101506,1.4513943
04,-708.8772,72.06292,3.4470031,22.584057,15.460409,6.394627,-10.12303,-8.059025,-8.84153,0.39483973,-4.226719,-10.096135,-4.1652565,1.224823,-5.6153345,2.768746,-0.9005489,-3.6674676,-4.968867,3.076122
04,-700.89465,82.50207,8.857244,29.189728,18.47482,7.471445,-5.894247,-8.6522665,-8.901228,1.464231,-3.704508,-11.181912,-1.4977845,-0.34060302,-7.59193,1.1404877,-0.9119335,-5.1449084,-5.710926,1.6696607
01,-571.40485,51.970417,0.2096777,5.141809,4.638058,-3.1358025,-7.1465125,-7.3248873,-4.33307,-0.9567849,-6.507369,-2.92929,-0.4195388,-4.163485,-0.9312503,0.23714921,-2.3807917,-3.2892373,0.31082863,-4.298725
01,-549.8576,56.607834,1.5347817,9.839973,-0.89596814,-7.6425266,-10.431356,-12.08848,-5.468815,-0.039851636,-5.3105564,-3.2570796,0.52299446,-4.733066,-1.9251719,2.7664738,-1.5734428,-2.3366516,0.9925858,-6.7045407
01,-541.44995,51.78528,-2.3933046,4.3091273,3.7298872,-7.3209524,-11.908544,-16.439339,-5.878531,1.238464,-7.2295423,-4.5383034,-1.129668,-3.5163555,0.80290836,-1.7271352,-3.2874043,-3.0750413,-0.08359473,-8.059428
01,-598.949,52.053055,10.334568,13.882576,5.0343018,0.4913882,-4.890106,-8.118352,-3.6992981,0.6865962,-5.036124,-3.2796576,-0.20434515,-1.3768451,0.4172014,1.9114656,-1.910827,-0.8350432,0.42995045,-6.975215
03,-504.57254,47.20509,-13.379346,4.337345,3.231121,-7.7285066,-4.903375,-13.736496,-6.875279,-1.3687733,-5.887479,-4.157064,-3.0986857,-5.046387,-2.0476737,-3.4128344,-2.345324,-2.9228845,-1.9978601,-0.71865827
03,-499.82834,46.42965,-10.856486,4.4192123,1.7481076,-9.275088,-8.584272,-15.027569,-8.582699,0.33177668,-8.94796,-6.4848423,-1.8629216,-6.5375137,-1.3586631,-2.6422932,-6.635384,-3.9873772,-3.8244612,-1.2899888
03,-508.27863,41.43946,-21.484001,5.911338,-0.8042242,-10.004022,-14.110351,-18.75281,-4.9695196,-0.42802748,-11.89899,-4.982019,-0.69559914,-7.438592,3.2401419,-1.3021245,-5.529737,6.5532007,5.7224846,3.5386598
03,-510.64703,52.786427,-11.449418,6.3081193,-3.873519,-13.115264,-9.925155,-19.362465,-8.681019,1.0062013,-11.408718,-4.3954186,-1.326234,-7.138628,-1.9739873,-1.7247434,-4.153307,-1.7651972,0.71403474,-0.49449572
03,-368.99905,35.78489,-31.02204,-1.4370954,-4.473623,-21.678701,-11.106061,-20.348429,-17.052221,1.2953823,-15.013731,-9.829224,-2.237957,-8.291087,0.6045615,4.8598437,1.1755188,10.844686,7.684973,3.2411904
03,-389.51108,32.8136,-26.786602,-0.67958504,-0.25811923,-16.856794,-12.770228,-18.498497,-14.937704,0.769623,-12.435114,-10.648934,-0.006456817,-1.931806,5.5726,8.771835,4.9742994,9.274233,1.8280779,-2.6375766
03,-350.65256,22.613714,-24.537485,-1.0684712,-6.5061884,-15.625879,-11.693092,-16.132162,-16.734894,-1.9855138,-12.766949,-11.449246,0.50466084,2.6039767,10.459286,11.98261,2.5285373,5.2510147,-4.2147985,-4.5153832
03,-358.90125,27.535181,-31.962467,-0.3631144,-2.4481764,-18.23086,-10.627407,-17.785187,-17.73653,1.1171312,-14.73357,-8.287955,-1.5086503,-2.11216,2.719964,6.7828336,-1.0582311,10.559816,5.590377,2.0436952
04,-625.2147,57.53259,2.6987677,14.454682,6.925729,-3.3883822,-0.42044714,-12.16761,-2.5294223,-0.46719462,-4.4088798,-4.5690517,1.3999891,0.114988804,-0.68424565,1.8581737,-0.95357287,-2.220946,0.14580834,-2.5606573
04,-599.43896,63.882202,2.3265276,9.1966915,4.6614194,-2.6112177,-5.2267976,-16.700289,-3.7067049,3.719305,-2.6575775,-4.7222543,0.5529846,2.4336975,0.4368587,4.0402017,0.2815749,-2.566711,2.2743719,-4.9849644
04,-615.03674,65.730194,11.070528,14.700615,6.7012534,-3.317489,-5.048656,-15.677478,-3.8531606,-0.43817168,-7.6194487,-1.9532692,2.114337,-0.9687122,-0.706743,0.37757865,-2.060522,-0.10043111,0.42048705,-4.02754
04,-617.32153,69.17723,12.724193,7.9577594,3.388894,0.010676314,-6.1561527,-13.254262,-0.68454176,0.502685,-7.517813,-2.43765,1.1762447,-3.0620427,3.2579484,-1.606209,-1.5802562,0.3330889,-1.3161001,-2.3932083
04,-515.69037,56.429996,-8.771452,14.118071,8.316861,-11.146227,-5.864147,-18.049414,-5.7151265,-1.1280828,-8.793462,-2.8751657,1.1639365,-3.0369124,-1.5383687,-1.5925018,-5.577832,0.96733385,-4.4502487,-1.6940742
04,-548.14813,62.820095,-12.374049,14.781808,9.319765,-10.157069,-12.776324,-25.173372,-5.1288486,3.268869,-6.2638035,-2.3488061,2.092266,-0.9239246,2.71957,0.96098924,-3.5367732,-2.1478684,-2.8253098,-2.7545073
04,-597.602,55.357258,13.421616,15.52263,6.042381,-1.4063083,-7.608933,-14.791696,-1.363917,-0.4926776,-7.413038,-1.2367023,1.7799383,-1.1568611,2.4771106,-0.8746173,-2.499639,-1.1922846,-1.7609322,-1.1408126
04,-584.01764,52.42301,6.1338186,16.653006,5.1523213,-0.69214225,-4.4242063,-16.742378,-3.3712983,-3.6937256,-9.443057,-1.8682951,-2.0416343,-4.3195524,1.8546876,0.47586784,-3.0713592,0.4838675,-1.7447736,-1.5673594
01,-731.60016,62.60368,24.134354,20.449804,12.167965,6.482253,6.8922153,2.5298948,0.20569083,1.4524084,3.878181,3.6176875,-0.26370555,2.6947627,3.6247993,2.6289234,0.05103372,3.298921,-0.8162561,3.367748
01,-697.28125,62.5461,21.03587,16.975262,10.730391,6.7836223,6.745346,1.6935626,-2.180554,1.2488627,3.3789296,1.6424929,-1.5049664,2.2398455,2.6607373,3.223223,0.5711407,1.6156428,-1.3876595,1.0040271
01,-699.7377,57.49836,22.232582,20.955433,10.566942,6.0640965,4.769171,1.1719402,-2.1425226,1.7879406,2.493352,-0.28262573,-0.9011549,0.68798906,1.3245049,4.4617233,-0.8257287,0.18657044,-0.2343384,0.32424784
01,-700.5959,67.11043,27.706251,24.992924,14.4428425,8.583094,5.3577776,2.4051611,-1.2472136,3.8253574,5.5940304,1.1821615,-0.8010117,1.3215537,1.6995349,4.827827,0.8289659,1.1005572,-0.3561595,1.4868058
03,-672.0048,58.808804,12.465733,13.608995,9.521826,5.633409,0.6768106,-2.7838886,-2.172549,-2.3895442,3.614065,1.7863387,-2.0865073,2.8234167,1.2719413,3.123311,1.4133568,-0.45226845,-0.9562994,1.2773126
03,-666.9726,61.77416,15.874885,12.405878,10.353233,7.397489,0.77848387,1.4467763,-2.742638,0.8902963,4.2617183,0.7734514,-0.55502695,0.6698008,2.2743447,2.0058055,-0.15207222,1.1561905,-0.34633902,-0.25411883
03,-662.1363,53.421497,16.441772,12.355627,9.812513,7.612344,-1.2008687,0.22949187,-4.171577,0.2514262,3.3371458,0.9796821,1.4021794,0.6203892,3.2111108,3.0095806,-1.2503076,1.7405717,0.14375305,0.8767453
03,-652.96204,53.160408,17.427578,13.953974,8.883174,4.0452175,1.781914,-0.23659173,-2.1695378,-2.8324802,2.859788,0.03242765,-2.2355978,-0.5408888,2.6595297,2.225988,-1.5223094,1.5808707,-1.1888186,-0.12364932
03,-491.28574,51.326576,5.1497664,6.5005326,0.6529348,1.7465851,-0.7829128,-0.6796449,-8.336727,-5.0703306,2.1119664,-0.9112311,-0.95133203,-1.8173887,-1.204624,1.1240038,-2.739178,0.9436335,-2.3910768,-1.4374945
03,-485.14017,44.237934,1.9690892,8.11706,2.6222095,-0.43408394,-0.10653424,0.5971973,-5.092591,-1.9138434,1.9014341,0.38490206,-0.8918707,0.22797059,0.33450043,2.3356977,-2.4723058,1.5327346,-1.1896644,0.8582004
03,-505.8239,47.198997,-2.0839896,3.5942054,-2.8652008,-1.7878853,-2.938067,-3.9407423,-10.697436,-6.93725,-2.2107215,-3.2233179,-2.591535,-5.1882367,-1.6095666,-1.2091606,-6.959689,0.57613367,-4.2640953,0.66208965
03,-514.917,43.49963,5.4631915,4.551441,-1.0699445,-0.23752457,-4.322581,-2.9577968,-6.0607743,-7.2757745,-0.8193699,-1.6686304,-3.2599702,-3.3649576,-1.8427839,0.12369815,-6.6909423,0.98755103,-1.8679025,-1.9163437
04,-695.5316,55.19179,16.764143,20.519375,13.622596,8.313222,4.405874,5.2504597,-2.4603887,2.8999624,5.373335,0.7400266,-0.3776272,-0.5554707,2.3742156,3.721399,-1.6570966,1.178576,-0.4411937,2.2649908
04,-709.78436,64.37119,24.609694,25.660824,14.454538,9.184761,6.4850707,4.760884,-2.0990222,0.24194786,6.230079,3.2029767,0.33492523,0.85916394,3.1710708,3.4433637,0.7695879,0.86940336,0.023561234,2.103241
04,-696.0372,56.802685,23.242807,20.643042,7.0758705,7.731559,3.4542994,2.6937208,-1.8538021,-1.7302041,3.7374516,-0.7532255,-2.6404252,-2.2869403,2.0684607,3.6142395,-2.7065725,1.207925,-2.3144112,1.7258997
04,-701.6989,58.108837,23.466217,19.86355,9.659947,8.934618,5.5471315,3.4656322,-2.4955788,1.2666886,3.8415737,-0.033774048,-0.9955621,-1.731006,3.9427335,2.5526361,-1.1601282,0.2829133,-0.32774234,2.165311
04,-603.0675,49.458305,7.744082,8.559606,1.840219,3.7580311,-2.041098,-1.4126128,-5.0487223,-4.784651,-0.39925745,-0.6139472,-2.0344543,-0.0299796,-0.25197282,2.36229,-2.5223722,1.1622024,-2.2508395,0.886523
04,-543.65753,61.059044,5.979833,12.089653,4.671047,1.4388059,-4.6291623,-2.7150195,-7.971101,-4.837079,-1.036543,-1.7961578,-2.3008666,-2.108753,-2.5746648,1.2601793,-4.9966483,-0.971586,-5.537666,-1.5958605
04,-576.4506,46.004375,7.8103085,9.046076,-0.093903214,-1.2395239,-0.43778205,-6.7064033,-8.759997,-6.789093,-3.1118898,-0.13470547,-4.7641816,-1.6918476,-0.05141065,0.23379245,-5.8546023,-0.5261108,-5.3176055,2.0108318
