file,emotion,emotion_label,dataset,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
03-01-03-01-02-01-05.wav,03,happy,ravdess,-681.7042,54.029446,7.5366144,15.355806,7.145906,0.95641977,0.06021693,-3.4416506,-3.5046997,0.48316234,1.9479755,-0.8134154,-1.7843853,0.05335821,-1.5989449,2.96964,-2.884182,0.043818776,2.3140426,2.1707299
03-01-03-01-02-01-11.wav,03,happy,ravdess,-662.1363,53.421497,16.441772,12.355627,9.812512,7.612344,-1.2008686,0.22949171,-4.1715765,0.2514262,3.337146,0.97968197,1.4021794,0.6203893,3.211111,3.0095806,-1.2503074,1.7405719,0.14375305,0.87674534
03-01-04-01-02-01-01.wav,04,sad,ravdess,-735.7175,60.750244,-3.7851462,14.374075,6.250601,-1.4310757,-2.0664592,-7.237083,-11.304367,-3.4978764,-1.3165077,-1.0398875,-1.5937151,-3.0625474,-3.0109308,0.021422127,-4.856053,-5.9397726,-0.9632391,-0.21937957
03-01-04-01-02-01-15.wav,04,sad,ravdess,-620.9024,63.582146,-0.9732122,15.725065,14.57138,1.4785231,2.2160327,0.9823911,-0.974902,2.1412973,1.121995,4.500413,2.9151099,1.9069427,3.0222545,2.2359176,0.4734848,-0.23638126,1.630094,1.6879866
03-01-04-02-01-01-15.wav,04,sad,ravdess,-568.54144,57.992054,-0.818874,14.493489,11.821704,0.176969,1.9468089,0.36207888,-2.5496373,2.177218,-0.21784313,4.8531446,2.0668492,0.8848795,3.0157692,1.1784325,0.8575311,0.37778667,3.3542757,3.014299
03-01-04-02-01-01-01.wav,04,sad,ravdess,-670.13257,62.794804,0.533484,17.201584,7.444827,-1.4825203,-1.2730862,-7.1272526,-9.773833,-1.1572163,-2.7852929,-2.2847834,-0.47482654,-4.769212,-1.7281963,1.3593625,-5.280476,-2.8061254,-2.8621888,0.0658621
03-01-03-02-01-01-11.wav,03,happy,ravdess,-491.28574,51.326576,5.1497664,6.5005326,0.6529348,1.7465851,-0.7829128,-0.6796449,-8.336727,-5.07033,2.1119661,-0.9112311,-0.9513321,-1.8173887,-1.204624,1.1240038,-2.739178,0.9436337,-2.391077,-1.4374945
03-01-03-02-01-01-05.wav,03,happy,ravdess,-616.90485,52.813377,2.9913752,7.975918,-3.0402522,-1.301288,-6.2611036,-4.024496,-10.282856,-6.8412766,1.9053062,-4.985494,-4.7931414,1.9738841,-1.0531917,-1.0799445,-5.291836,-1.8101481,-3.252519,0.69636154
03-01-04-01-01-01-09.wav,04,sad,ravdess,-804.71674,74.76654,12.224954,25.096935,18.830795,12.212209,0.34726992,-7.1059484,-1.8981745,4.7712235,-0.0989243,2.5701256,2.8681514,1.2036219,-2.259227,3.9883115,-0.8180355,1.6533787,-0.9077339,2.05247
03-01-03-01-01-01-19.wav,03,happy,ravdess,-654.07245,74.86652,7.8529186,11.81632,3.2851243,8.611881,-6.456114,-4.8312306,-8.417356,-0.7894124,5.2122946,-5.2297955,-1.6913708,0.57707363,-0.7698346,0.8774137,-2.8728285,0.9914885,1.9914773,0.56117785
03-01-04-01-01-01-21.wav,04,sad,ravdess,-649.68884,67.48756,5.5973024,19.22367,9.049042,-3.016542,4.668584,-7.438238,-8.573934,-2.503249,-1.2593535,-5.846561,-1.755208,-1.2983452,-1.8727645,-1.2089381,-5.46084,0.54479736,-2.5057085,-0.29670146
03-01-04-02-02-01-21.wav,04,sad,ravdess,-535.3852,61.204315,-9.717735,14.630048,12.933329,-10.822739,-6.594848,-8.0835085,-20.017063,-1.2443205,-3.1286492,-10.097677,-3.6937754,-3.1494904,-4.4943423,-2.126264,-5.8958793,-0.2621367,-2.1706402,-1.343105
03-01-03-02-02-01-19.wav,03,happy,ravdess,-496.512,44.9641,-5.6199465,11.104759,-1.4054936,4.878713,-9.966064,-11.244625,-9.714958,-1.0378244,1.1277487,-8.941054,-1.0335602,-0.28832328,-4.4200206,0.9968599,-4.410584,-3.0089025,-1.6023097,-2.0623531
03-01-04-02-02-01-09.wav,04,sad,ravdess,-708.8772,72.06292,3.4470031,22.584055,15.460409,6.394627,-10.12303,-8.059025,-8.84153,0.39483973,-4.226719,-10.096135,-4.1652565,1.2248228,-5.6153345,2.768746,-0.90054876,-3.6674674,-4.968867,3.0761223
03-01-04-02-02-01-08.wav,04,sad,ravdess,-665.1787,59.652073,-1.5050039,16.209143,9.627073,-0.28686753,0.81882864,-11.621493,-3.891061,5.604988,-7.5784383,-1.2548366,-0.31928805,2.4024801,-0.60167354,-0.99967796,-1.6378255,4.4537907,0.7483616,4.525931
03-01-03-02-02-01-24.wav,03,happy,ravdess,-543.54266,29.311403,-20.549547,2.5296502,-11.957953,-14.277852,-12.706607,-10.928248,-11.871544,-2.8247893,-9.834619,0.9491887,-10.02395,-3.0062296,-1.3255194,-8.631887,-3.271484,-3.5221334,-6.5094614,0.40198594
03-01-03-02-02-01-18.wav,03,happy,ravdess,-461.89468,16.547918,-33.884747,-3.353798,-6.594069,-13.142315,-12.797411,-10.932213,-13.667756,2.0854645,-7.520975,-7.9420366,1.5277822,7.1530538,5.6438503,11.2556715,8.275575,6.850645,-2.7622023,-2.326676
03-01-04-02-02-01-20.wav,04,sad,ravdess,-707.1946,36.888157,-2.8992662,2.4290607,-4.3523164,-10.471379,-12.6728735,-16.396473,-12.481187,-2.504874,-10.484367,-0.32243913,-4.4269967,-4.425551,-1.1533749,-6.70081,-2.8524723,-0.0865485,-3.5826252,0.45808583
03-01-04-01-01-01-20.wav,04,sad,ravdess,-748.7721,42.296745,-10.225559,12.543162,-7.45031,-1.6563196,-10.154211,-16.499313,-6.288257,-3.6892736,-7.2538724,-4.5362597,-3.6039336,-3.412984,-5.5266848,-0.7477905,-4.634163,-0.79002804,-5.0798597,-1.8690482
03-01-03-01-01-01-18.wav,03,happy,ravdess,-628.41425,45.48105,-11.116819,2.5014176,-1.1459486,-6.063081,-3.5669112,-14.416726,-7.946407,-5.5493655,-6.130267,-4.8868227,-6.902692,-1.6913064,-4.3363786,-7.613468,-7.5255237,-4.968579,-5.5756693,-4.3982816
03-01-03-01-01-01-24.wav,03,happy,ravdess,-659.59143,41.676556,-11.473327,1.5616843,-6.9604764,-7.941857,-9.669219,-8.045809,-9.94591,-6.2834597,-10.211175,-0.9364582,-8.118721,-5.142214,-1.4475385,-6.980824,-4.606455,-4.1122375,-6.299544,-3.3663018
03-01-04-01-01-01-08.wav,04,sad,ravdess,-724.4121,62.084866,15.851793,19.472147,13.721145,7.0083423,3.4924524,-3.7990007,-0.59621453,-0.6381594,0.4300854,-6.682766,2.2367692,0.6155403,1.2291518,-0.21455333,-1.6492157,4.2580647,1.5116801,4.6579056
03-01-03-02-01-01-04.wav,03,happy,ravdess,-498.76254,35.200817,-23.765638,2.8373473,-6.5155168,-8.1277075,-5.190759,-15.978068,-8.026439,0.37152556,-4.5276237,-8.503257,-2.140837,5.959587,0.6730469,2.9948585,-3.3107252,-0.0037874691,0.8574183,7.4294257
03-01-03-02-01-01-10.wav,03,happy,ravdess,-368.99905,35.78489,-31.02204,-1.4370954,-4.473623,-21.678701,-11.106061,-20.348429,-17.052221,1.2953823,-15.013731,-9.829224,-2.2379572,-8.291087,0.6045613,4.8598437,1.1755188,10.844686,7.684973,3.2411904
03-01-04-02-01-01-14.wav,04,sad,ravdess,-620.432,32.768806,-6.404999,6.1707773,-11.5793,-5.440274,-11.438187,-12.549925,-3.772038,-4.2714667,-3.287706,-2.2832148,-6.1212916,-1.963708,-4.573526,-5.0529375,-3.3338478,0.23634823,-1.6867281,2.0129905
03-01-04-01-02-01-14.wav,04,sad,ravdess,-686.45886,35.581413,3.1630397,11.729861,-8.104622,-4.7707314,-9.54368,-10.93476,-1.8058671,-5.3019223,-3.5668285,-4.1831055,-3.4586785,-1.7495853,-5.8159666,-0.6630629,-3.892431,-0.48731902,-4.6569695,1.1100899
03-01-03-01-02-01-10.wav,03,happy,ravdess,-508.27863,41.43946,-21.484001,5.911338,-0.8042242,-10.004022,-14.110351,-18.752813,-4.969519,-0.42802748,-11.89899,-4.982019,-0.69559914,-7.438592,3.2401419,-1.3021245,-5.529737,6.5532007,5.7224846,3.5386598
03-01-03-01-02-01-04.wav,03,happy,ravdess,-620.53906,44.498737,-13.245069,9.256365,-4.5433125,-7.1746964,-3.7043278,-12.141912,-7.443602,-5.4384346,-4.532476,-6.2167726,-5.5539665,-1.5549171,-7.1645346,-3.7068393,-6.5831,-2.9454834,-6.8900857,-0.60497636
03-01-01-01-02-01-24.wav,01,neutral,ravdess,-682.57806,44.47905,-7.436097,4.3632083,-8.983142,-4.8909016,-12.316635,-11.551632,-6.5476027,-5.103201,-7.196891,-0.21103908,-7.2886443,-4.247225,-2.1816149,-6.5371685,-3.2345304,-4.395336,-5.1567216,-3.7581844
03-01-01-01-02-01-18.wav,01,neutral,ravdess,-760.27454,48.137825,12.158106,6.8876514,-3.9604228,-2.830858,1.0099555,-12.497627,-7.5627546,-1.5338924,-3.473442,-2.5975306,-6.986077,0.19235541,-1.8176485,-5.9048758,-4.765201,-1.9719794,-4.736762,-6.4862647
03-01-01-01-01-01-10.wav,01,neutral,ravdess,-571.40485,51.970417,0.2096779,5.141809,4.638058,-3.1358025,-7.1465125,-7.3248873,-4.33307,-0.956785,-6.507369,-2.92929,-0.41953886,-4.163485,-0.9312504,0.23714916,-2.380792,-3.2892373,0.31082872,-4.298725
03-01-01-01-01-01-04.wav,01,neutral,ravdess,-696.0675,43.307808,-7.648171,9.352092,-4.5428753,-4.554706,-6.906548,-12.3150835,-7.672585,-3.2439518,-3.6019006,-6.736422,-4.881032,0.73754704,-6.8703184,-3.1288347,-1.825155,-0.5759789,-1.0060875,4.6189194
03-01-01-01-01-01-21.wav,01,neutral,ravdess,-593.7026,66.00145,3.5225947,13.287766,8.717782,-5.7166977,3.1621888,-3.934182,-9.197935,-0.037698817,-0.8894516,-3.7632234,-1.0526234,2.0730517,-2.5354612,-1.6851345,-3.1141765,-0.23508495,-1.0552342,-0.65104467
03-01-01-01-01-01-09.wav,01,neutral,ravdess,-736.3885,92.46928,21.520746,32.3576,21.693514,9.901165,4.853368,6.0508695,6.491067,7.0563045,-0.55676097,8.905303,5.749578,3.7400715,4.6723437,3.5613744,4.4708166,5.6250644,-1.2692075,8.221634
03-01-01-01-02-01-15.wav,01,neutral,ravdess,-637.68665,75.04305,2.2742317,14.18251,12.410488,2.3589697,3.0095801,1.3321222,-2.0743613,-0.47600776,0.22420087,3.818591,1.0679661,2.7176855,2.3481643,1.416653,-0.18038054,-0.09423234,2.3504581,0.9190168
03-01-01-01-02-01-01.wav,01,neutral,ravdess,-691.7705,58.350018,-0.16634618,13.950068,5.0501623,1.4849184,-2.4031143,-5.0659456,-10.645894,-3.3528197,0.2555384,-2.5381246,1.539981,-3.1401765,-2.2918398,1.1740876,-5.2260756,-2.8303602,-0.17029117,0.32976022
03-01-03-01-02-01-09.wav,03,happy,ravdess,-706.4238,68.53697,5.3180733,15.285588,16.411543,4.903662,-4.973601,-4.2771573,-3.774305,3.512723,-6.6605997,0.8131625,-0.7952599,-0.6325264,0.33852437,0.754233,-1.1703848,0.5194728,-4.5821123,1.904099
03-01-04-01-02-01-19.wav,04,sad,ravdess,-711.09235,73.75453,9.470779,14.399644,8.48321,15.124581,1.374858,-8.810951,-3.2665021,6.368174,5.952904,-3.477625,5.669841,0.75702024,1.4536415,6.596641,-0.029312942,-0.06480497,1.9263844,3.116504
03-01-03-01-02-01-21.wav,03,happy,ravdess,-549.85925,65.723015,-11.089277,17.558693,8.731516,-6.9491625,-3.7887015,-9.358244,-11.493105,1.0536083,-4.6474996,-5.8400903,0.0026546002,1.3021839,-3.7738051,-3.2530835,-5.958419,-0.098205045,-2.0828438,-3.8635826
03-01-03-02-01-01-21.wav,03,happy,ravdess,-479.63113,55.529053,-17.12969,12.498976,3.9793723,-11.664859,-4.4537363,-5.160589,-15.591069,-0.78329355,-4.504036,-9.388216,-0.70327187,-4.146413,-5.186327,-3.2837205,-5.880598,-3.7857904,-3.7100537,-4.3840485
03-01-04-02-01-01-19.wav,04,sad,ravdess,-528.11884,47.438244,2.8387597,15.074086,8.268797,3.7106924,-9.556203,-4.531647,-3.6942556,-5.8047276,-2.2801828,-4.421893,-3.2881703,-0.538516,-1.3333877,0.24595867,-1.1917834,2.2773106,-0.15951167,4.1485004
03-01-03-02-01-01-09.wav,03,happy,ravdess,-481.03824,57.143562,-17.73231,2.9200876,7.2596803,-12.401441,-15.324486,-7.537305,-14.808435,-1.528333,-1.6318222,-4.19473,-5.2671037,2.555667,-7.270433,1.4874985,-4.299845,-5.0852804,-2.95834,-2.2634246
03-01-04-01-01-01-11.wav,04,sad,ravdess,-695.5316,55.19179,16.764143,20.519375,13.622596,8.313223,4.405874,5.2504597,-2.4603887,2.8999624,5.373335,0.7400265,-0.3776273,-0.55547047,2.3742156,3.721399,-1.6570966,1.178576,-0.4411937,2.264991
03-01-04-01-01-01-05.wav,04,sad,ravdess,-778.0119,75.42872,16.261282,22.487158,11.808348,5.1601825,3.1362538,-3.8425086,1.4948187,5.0938478,0.6732427,6.578344,-0.95599806,1.5010964,2.3372614,3.2461314,-0.16258585,4.0971656,0.27210507,3.9751549
03-01-03-01-01-01-15.wav,03,happy,ravdess,-614.42474,70.8228,-10.070537,14.81203,11.764298,-4.1578083,-0.7363404,0.09261898,-6.7291446,0.9615275,1.2961004,1.0999527,-0.04323788,1.8391306,0.2203283,0.27434614,-0.019671174,-2.520424,2.067846,1.1675485
03-01-03-01-01-01-01.wav,03,happy,ravdess,-646.13165,63.43414,-4.706915,12.905929,3.9244545,-2.5872896,-5.984715,-6.3134627,-11.839383,-2.0770893,-1.5902199,-6.5081515,0.89335144,-4.388482,-2.6921241,2.438276,-8.272144,-2.6038547,-2.6996937,-2.3282278
03-01-03-02-02-01-01.wav,03,happy,ravdess,-517.99835,48.429356,-10.63123,8.240811,-0.5801832,-1.7672244,-10.825087,-8.834173,-18.274193,-4.5227113,-0.38373813,-8.764274,-0.2545214,-3.4930556,-7.331167,2.1078625,-9.868227,-3.5537949,-2.6766727,-4.439476
03-01-03-02-02-01-15.wav,03,happy,ravdess,-501.1752,58.466904,-11.516601,14.094878,12.379081,-5.0136194,-1.6033492,-0.123937935,-7.9842105,2.5711062,-0.65459895,1.3892124,-0.72472495,0.013134433,2.571707,0.06456538,-0.7251479,-3.1747146,-0.015887562,0.6830365
03-01-04-02-02-01-05.wav,04,sad,ravdess,-718.9235,57.54979,6.9816875,20.40861,5.793911,1.2416637,-1.8948585,-3.4604104,-0.7073489,0.8887321,2.008382,-0.21833141,-2.7708964,1.8708196,1.5639784,6.48329,-1.6411785,1.618511,1.5192091,2.9835527
03-01-04-02-02-01-11.wav,04,sad,ravdess,-576.4506,46.004375,7.8103085,9.046076,-0.093903214,-1.2395239,-0.43778196,-6.7064033,-8.759996,-6.789093,-3.1118894,-0.13470551,-4.764181,-1.6918477,-0.051410493,0.23379242,-5.8546023,-0.5261108,-5.3176055,2.0108318
03-01-04-02-02-01-10.wav,04,sad,ravdess,-597.602,55.357258,13.421616,15.52263,6.042381,-1.4063083,-7.608933,-14.791696,-1.363917,-0.4926775,-7.4130383,-1.2367024,1.7799383,-1.1568611,2.4771106,-0.8746173,-2.499639,-1.1922846,-1.7609326,-1.1408126
03-01-04-02-02-01-04.wav,04,sad,ravdess,-451.61063,5.0436344,-29.954323,-7.0558653,-14.298758,-19.196112,-14.409078,-19.936407,-10.03218,-3.932485,-6.720539,1.3286964,7.0017533,19.319366,4.2438183,1.5961422,-3.4990788,-5.925734,-0.33057988,0.99272275
03-01-03-02-02-01-14.wav,03,happy,ravdess,-447.45416,12.113331,-39.367348,-0.860906,-12.648237,-22.857124,-7.8859835,-18.733484,-3.3548143,-4.480482,-9.546603,5.751381,-1.9031751,11.357212,2.0095103,5.7426133,7.2115874,4.0238276,0.006548043,1.0897938
03-01-03-01-01-01-14.wav,03,happy,ravdess,-532.8659,28.38268,-17.286932,10.794168,-9.746701,-15.399162,-5.4840827,-13.623807,-2.4289923,-6.0569887,-7.6943426,1.9266949,-7.9559135,-0.7955087,-4.803354,-0.22387676,2.057671,10.362008,6.4387155,8.573362
03-01-04-01-01-01-04.wav,04,sad,ravdess,-691.34955,44.536716,-1.1524974,9.636155,-4.1645455,-4.912642,-4.519446,-11.261094,-9.556131,-6.8962846,-4.028088,-7.0070796,-6.9422994,-1.0679517,-5.619115,-4.2706294,-4.4632688,-1.0818664,-5.1601267,-0.61410105
03-01-04-01-01-01-10.wav,04,sad,ravdess,-625.2147,57.53259,2.6987681,14.454682,6.925729,-3.388382,-0.42044717,-12.16761,-2.5294228,-0.46719456,-4.4088798,-4.5690517,1.399989,0.114988804,-0.68424565,1.8581737,-0.95357287,-2.220946,0.14580841,-2.5606573
03-01-04-02-01-01-24.wav,04,sad,ravdess,-566.0702,38.57371,-21.961164,0.77420926,-11.924103,-16.088346,-13.564362,-18.070082,-14.75643,2.4459615,-10.749922,-5.929782,3.3480244,-7.8701687,-0.924233,-2.5664985,-5.875725,4.050747,2.0000706,4.271482
03-01-03-02-01-01-08.wav,03,happy,ravdess,-539.1763,49.986023,-21.756937,8.968161,2.3494084,-9.245989,-0.57668024,-10.987699,-1.6982969,-2.5743022,-7.063559,-4.116734,-2.3372636,2.0792,-1.9222244,-2.210661,-2.2284505,2.7485626,-0.2261376,5.571924
03-01-04-02-01-01-18.wav,04,sad,ravdess,-508.57428,28.523611,-30.100283,-7.0842085,-13.47944,-13.122721,-11.58342,-14.455602,-18.726748,-5.3792133,-0.9184425,-10.085797,4.1238146,7.1686335,3.210458,6.7775507,1.6984954,5.259954,2.9430032,4.890063
03-01-03-02-01-01-20.wav,03,happy,ravdess,-538.26685,27.862759,-34.459717,-3.164929,-17.960556,-18.11041,-10.7287655,-17.094109,-10.758879,-2.5884411,-12.411016,-1.5068985,-9.752804,-2.4275155,-2.0668573,-0.87152195,4.3156095,3.1371114,1.8106217,1.2656422
03-01-03-01-02-01-20.wav,03,happy,ravdess,-629.7026,37.794064,-2.8259244,10.790679,-3.855121,-4.9995937,-8.712236,-13.706618,-7.5528727,-7.5439715,-8.218139,-2.7239344,-7.727683,-0.30035576,-9.889502,-7.720984,-1.9602644,-4.795153,-8.202144,-3.224648
03-01-04-01-02-01-18.wav,04,sad,ravdess,-695.96045,46.32054,7.6893535,1.9500357,-3.1879482,-4.3449664,0.7063455,-13.329801,-8.22121,-3.1721027,-6.014569,-4.713882,-7.0805016,-0.2920185,-4.8865833,-5.9668264,-4.983617,-4.9004374,-5.9975014,-6.000819
03-01-03-01-02-01-08.wav,03,happy,ravdess,-657.48987,58.965137,0.58841145,19.287745,9.234661,-0.8927232,1.1591825,-7.1129117,0.5498732,-1.5362722,-1.7197669,-2.1691055,-2.3693438,2.2775803,-1.4307092,-2.9578612,-3.3370602,2.4558527,-3.3566911,2.5432265
03-01-04-01-02-01-24.wav,04,sad,ravdess,-697.44794,44.206074,-7.4517646,2.8317173,-9.121197,-4.729694,-11.597469,-13.496732,-9.257132,-7.6332674,-8.943408,-2.1493874,-7.688314,-4.1981335,-0.99494684,-8.439646,-4.437145,-2.3976762,-5.0303307,-5.0505505
03-01-01-01-02-01-14.wav,01,neutral,ravdess,-733.26355,40.390793,2.5552382,8.556738,-6.262186,-2.0635693,-8.005223,-8.803506,-3.5355725,-2.4530342,-3.915334,-5.274574,-3.1869361,-2.970173,-5.254031,-2.4696171,-3.2726855,-2.9779596,-4.2147484,0.30115095
03-01-01-01-01-01-08.wav,01,neutral,ravdess,-689.0089,63.685825,8.494852,22.280693,6.868987,2.5768294,5.4668226,-8.61981,2.3204408,-1.3712378,1.8717825,-3.5633063,0.33842427,3.3895845,-1.9783828,0.80266017,-0.40308642,3.2874303,-0.03893577,3.1763067
03-01-01-01-01-01-20.wav,01,neutral,ravdess,-716.6046,35.970497,-6.4455132,8.365013,-6.5713015,-6.552096,-7.4792576,-11.141784,-5.2868433,-4.268456,-2.567672,-6.240263,-4.6954975,-2.0016778,-6.704685,-4.8762665,-4.5216374,-2.7735465,-4.453738,-3.0667999
03-01-01-01-01-01-22.wav,01,neutral,ravdess,-701.2663,54.448193,2.1321065,5.560438,4.690841,-2.3549275,-4.3348384,-6.306805,-11.027224,-2.7260761,-2.216695,-5.275805,0.27313897,-1.3251159,-0.043356635,-7.7111635,-2.2463999,-2.143945,-4.66512,-3.8495176
03-01-01-01-02-01-02.wav,01,neutral,ravdess,-622.747,51.61619,-10.745435,5.0713162,-5.1141696,-2.9169607,-6.022872,-9.095474,-5.5401945,-1.6962346,-5.3248806,-2.586216,-6.698278,1.8708116,-6.5355263,-2.8811648,-3.4690945,-3.238866,-1.4597529,0.18088855
03-01-01-01-02-01-16.wav,01,neutral,ravdess,-633.44183,52.2296,3.1718729,8.910085,0.098622054,-10.499574,-14.919309,-6.3712487,-6.514568,0.39329445,-8.860245,-2.1945143,-3.550962,-6.6399536,-1.2738276,-5.330421,-4.168713,-2.8050616,-8.236094,-2.2655694
03-01-03-01-02-01-22.wav,03,happy,ravdess,-637.7204,44.651386,-4.472088,0.122719064,-0.08370305,-5.6691346,-11.359938,-11.134148,-11.995751,-0.20214412,-5.8109884,-7.738763,-2.5535328,-4.70842,-0.67412513,-7.7336636,-5.169915,-1.7268612,-6.4233437,-3.101092
03-01-03-02-01-01-22.wav,03,happy,ravdess,-495.43555,33.747,-22.002174,-7.2644777,-6.0216336,-12.146575,-15.156644,-10.975203,-16.506285,-2.1095793,-6.3818526,-9.669557,-7.079577,-8.304783,-3.4481213,-9.0185,-4.03966,2.788774,-0.8664128,2.1862085
03-01-04-01-01-01-06.wav,04,sad,ravdess,-748.58167,53.15247,-1.8803743,12.089657,3.4420674,-3.9321463,-11.841842,-7.8311167,-4.2839704,1.1788796,-3.4445143,-2.542995,-4.176083,-2.075788,-5.3949037,-0.20580539,-8.820241,0.17883989,-4.4904,-3.8396463
03-01-04-01-01-01-12.wav,04,sad,ravdess,-623.5466,57.338497,-10.458396,5.6385345,0.64459455,-6.6625085,-5.9567432,-11.484214,-10.781011,-2.0977142,-6.6914477,-1.5695693,-7.2830143,-5.429019,2.4909024,-6.1526365,-7.4923754,-1.2570388,-6.094584,-1.9776567
03-01-03-01-01-01-02.wav,03,happy,ravdess,-584.9826,43.496384,-21.614393,8.839933,-7.1853065,-5.8512516,-4.9400268,-12.593783,-4.7779737,-3.0697248,-5.816587,-2.428998,-8.78256,-0.5739794,-5.75959,-3.5180035,-2.6406837,-1.421226,-3.4502132,1.1343635
03-01-03-01-01-01-16.wav,03,happy,ravdess,-592.9995,41.58201,-12.431041,8.1269245,-3.2091362,-8.471935,-10.530515,-9.387353,-6.324217,0.12038276,-10.642973,-3.4102974,-0.9105662,-5.434819,-3.0564492,-6.8031626,-5.4265046,-3.251531,-5.251729,-2.9551044
03-01-03-02-02-01-16.wav,03,happy,ravdess,-520.2997,30.160294,-9.865034,6.1674323,-6.341696,-14.019618,-15.071301,-10.621424,-8.65887,-1.4425869,-12.824749,-5.454673,-4.5622687,-6.591767,-3.8413002,-5.4117284,-6.196591,-5.8550024,-8.0382805,-4.8537703
03-01-03-02-02-01-02.wav,03,happy,ravdess,-534.6047,38.307034,-23.22356,4.866497,-6.7310534,-11.695545,-12.037037,-14.700943,-4.388576,-3.402954,-11.866533,-1.9465001,-11.020418,-0.76452696,-6.811816,-7.5330634,-2.8066914,-4.3896456,-4.252509,1.1269567
03-01-04-02-02-01-12.wav,04,sad,ravdess,-528.5523,34.19794,-22.512163,-5.1868954,-7.4471607,-13.8030615,-11.742063,-13.538932,-15.531506,1.5790797,-9.630461,-3.8017757,-4.879026,-6.2501645,-2.0501323,-4.874577,-2.9270797,5.666243,4.227369,8.136876
03-01-04-02-02-01-06.wav,04,sad,ravdess,-514.78,27.815224,-21.182405,-2.2631745,-8.61993,-16.478916,-7.635568,-13.059815,-7.594562,0.79469323,-14.302804,-5.082489,2.125904,6.471363,9.882494,9.1567,7.457963,5.9349303,-5.13148,-2.5152323
03-01-04-02-02-01-07.wav,04,sad,ravdess,-567.23065,55.67728,2.216265,10.803561,8.052664,-2.0634012,-14.668297,-8.0047865,-10.572225,-6.021381,-8.94624,-5.8705764,0.85322076,-4.7423315,-3.3702443,1.4296635,-8.741324,0.30534342,0.5705466,-1.4096751
03-01-04-02-02-01-13.wav,04,sad,ravdess,-693.19366,67.52835,13.157217,8.957469,8.461554,3.3898604,-2.135477,-2.9075062,-3.6970437,-1.4813538,2.5426195,-1.9977345,4.9898944,1.8118769,-1.5836952,3.1554694,-4.7919445,0.84472305,1.0563666,-0.18409052
03-01-03-02-02-01-03.wav,03,happy,ravdess,-349.6674,42.43333,-5.9120493,-2.6631446,-10.634674,0.25799698,-12.829424,-13.968916,-12.12862,-17.206396,-3.6358771,-5.29256,-10.909998,0.60471755,-3.5831506,-3.0407746,-7.283179,-2.6604834,-4.7925205,-3.0680265
03-01-03-02-02-01-17.wav,03,happy,ravdess,-485.72284,39.168594,-6.1527987,5.325045,-0.9845837,5.607068,-5.0957403,-8.599589,-7.668128,0.39039546,-1.317977,-5.994464,0.6295072,-3.34919,-3.389459,0.019207783,-8.929005,-0.067966245,-4.0823946,-1.8964419
03-01-03-01-01-01-17.wav,03,happy,ravdess,-610.32825,62.070747,5.6191773,14.539147,11.136419,8.329183,3.4395452,-5.266421,-4.077252,2.860023,-0.77014107,-0.8819753,3.6392074,-0.058440197,-0.374376,1.0511556,-2.3369064,-0.3202504,-3.8897233,0.7312093
03-01-03-01-01-01-03.wav,03,happy,ravdess,-541.5383,62.87252,-10.877332,5.037767,2.932835,-0.3697853,-14.493994,-10.848329,-9.85,-8.724576,3.3822546,-7.0545483,-5.5553637,-1.4854313,-6.5299325,-0.54461133,-4.940336,-3.3722217,-4.6580048,-4.777941
03-01-04-01-01-01-13.wav,04,sad,ravdess,-715.3277,73.454865,16.40184,15.21814,10.807083,5.37317,-0.29188177,-2.2831597,-1.3254756,2.1323206,3.0715826,-0.5744445,3.0047653,2.083814,0.010675344,5.0162187,-4.494843,1.1675678,0.4219229,0.61865866
03-01-04-01-01-01-07.wav,04,sad,ravdess,-722.23987,72.08503,1.8299735,11.394399,7.2881904,-1.874722,-4.7653484,-10.560981,-6.385909,-1.8074024,-5.497447,-5.509152,-1.2446499,-2.5811715,-2.8095899,0.18282726,-7.094685,-1.1259968,-0.99595773,-2.6423578
03-01-03-02-01-01-23.wav,03,happy,ravdess,-508.6854,30.539808,-12.553549,-1.7333769,-2.518177,-6.484612,-9.193679,-5.7001624,-11.556077,-5.4550023,-3.874268,-5.4970274,-6.061679,-4.920086,-7.0619254,-0.8402918,-9.130656,-4.9323244,-5.4711537,-2.7917886
03-01-03-01-02-01-23.wav,03,happy,ravdess,-608.66565,43.2369,-7.497363,3.9005842,4.6126423,-5.296502,-6.7646003,-8.213141,-12.474642,-3.5643415,-2.9564056,-5.1733847,-3.262749,-4.467219,-4.9903026,1.8540418,-7.927163,-2.8402646,-4.4856744,-3.0983646
03-01-01-01-02-01-17.wav,01,neutral,ravdess,-635.37274,71.09209,7.916001,17.505796,12.680511,5.685966,10.4450035,-4.141078,-7.138372,5.097593,-1.8144993,-0.288319,5.6403437,0.49389932,-0.07111542,2.0521908,-1.096676,-1.4437532,-1.554633,2.3174865
